"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location"
2022-07-27,2,-0.0388229644146598,-0.0450762048480871,-0.0328032521696084,-0.0575065877896157,-0.0204258722778539,0,"NZ"
2022-07-28,3,-0.0387387456369073,-0.0443279703641397,-0.0333474050822518,-0.0551206430744936,-0.022089480480783,0,"NZ"
2022-07-29,4,-0.0385186311208248,-0.0433855910399354,-0.0335049923852317,-0.0530824998933087,-0.0237113207941857,0,"NZ"
2022-07-30,5,-0.0381168524046802,-0.0423034484241289,-0.0337183956255345,-0.050946733819903,-0.0252585476843324,0,"NZ"
2022-07-31,6,-0.0374180346952806,-0.0411293624596989,-0.0337145401730432,-0.0486461826738987,-0.0263904845480116,0,"NZ"
2022-08-01,7,-0.036552251396671,-0.0399698780680449,-0.0333231800961096,-0.0467777724961649,-0.0270326426491039,0,"NZ"
2022-08-02,8,-0.0355130006669868,-0.0387840852749692,-0.0323181221979225,-0.0451881633130064,-0.0262468720459434,0,"NZ"
2022-08-03,9,-0.0341445897786938,-0.0373547765407405,-0.0310540993407689,-0.0436703089760684,-0.025122723527612,0,"NZ"
2022-08-04,10,-0.0325571507622784,-0.0355777668252353,-0.0296011669559535,-0.0416076083128516,-0.0239086458272666,0,"NZ"
2022-08-05,11,-0.030673855254336,-0.0334065595614528,-0.0278519272777966,-0.0387821602963347,-0.0226538263815888,0,"NZ"
2022-08-06,12,-0.0285927386484275,-0.0312565264436184,-0.0258435750541597,-0.0366608118653557,-0.0205949231070562,0,"NZ"
2022-08-07,13,-0.0266459232844332,-0.029625246395083,-0.0237893148940136,-0.0351792279656461,-0.0179382022718278,0,"NZ"
2022-08-08,14,-0.0250634159455512,-0.0281516594291846,-0.0220127872486775,-0.0337915359991285,-0.0158910074207016,0,"NZ"
2022-08-09,15,-0.0238084675808587,-0.0267929981185149,-0.0207832561763994,-0.0321760132019916,-0.0147533405436096,0.000125,"NZ"
2022-08-10,16,-0.022816115967137,-0.02563402624456,-0.0199121712118755,-0.0307742794434779,-0.0143230741609876,0,"NZ"
2022-08-11,17,-0.0221010988564934,-0.025001756752463,-0.0192179263273444,-0.0303697604730035,-0.0134903926034532,0,"NZ"
2022-08-12,18,-0.0217518834892214,-0.0247950240918773,-0.01872876113911,-0.0308180904165601,-0.0125311067749137,0,"NZ"
2022-08-13,19,-0.0217817059009882,-0.024915005144809,-0.0186604608926679,-0.0312105634204099,-0.012318982355665,0,"NZ"
2022-08-14,20,-0.0221817871983494,-0.0252508178049273,-0.0191263083378954,-0.0312964744698902,-0.0130627020098477,0,"NZ"
2022-08-15,21,-0.0229510480797157,-0.0258106548967165,-0.0200690076677013,-0.0315574074911195,-0.0143829858824283,0,"NZ"
2022-08-16,22,-0.0240174158864397,-0.026983579567653,-0.0210681203640168,-0.0326145083361407,-0.0155936161717174,0,"NZ"
2022-08-17,23,-0.0252041442396438,-0.0283706971712361,-0.0221522925259605,-0.0343767875264342,-0.0163397908520695,0,"NZ"
2022-08-18,24,-0.0264971594752796,-0.0297338416882138,-0.0233419890995936,-0.0358127784391382,-0.0173681698954928,0,"NZ"
2022-08-19,25,-0.0278173524942993,-0.030986153986305,-0.0247420272926588,-0.0370772000398816,-0.018768965375338,0,"NZ"
2022-08-20,26,-0.0292124730183447,-0.0321748283894485,-0.0263018668349251,-0.0381026942325029,-0.0205167339966993,0,"NZ"
2022-08-21,27,-0.0306047507147946,-0.0336008347595811,-0.0276487084272745,-0.0395718997695601,-0.0222298804169338,0,"NZ"
2022-08-22,28,-0.0316237553192402,-0.0348800469574149,-0.0284451831038199,-0.0411874093072575,-0.0226417089363,0,"NZ"
2022-08-23,29,-0.0323273058496882,-0.0356547395407567,-0.0289909013012597,-0.0422659810673814,-0.02298683065872,0,"NZ"
2022-08-24,30,-0.0326010527109237,-0.0358603332276879,-0.0293598547672191,-0.0423384469627999,-0.0234526477490445,0,"NZ"
2022-08-25,31,-0.0324182037052267,-0.0356203352928113,-0.0293929914990294,-0.0415810306054351,-0.0237286804520696,0,"NZ"
2022-08-26,32,-0.0320150846396166,-0.0351301982042509,-0.0288905087346687,-0.0412747918613492,-0.0231244759353943,0,"NZ"
2022-08-27,33,-0.0315873154730117,-0.0348751248896559,-0.0281521478899895,-0.0413271481532897,-0.0220892684866461,0,"NZ"
2022-08-28,34,-0.0312394384070629,-0.0345853409364967,-0.0276989654904876,-0.0412982376076438,-0.0211475896736863,0,"NZ"
2022-08-29,35,-0.030936632986617,-0.0342242545498876,-0.0275024346916615,-0.0407744443136006,-0.0209313614117277,0,"NZ"
2022-08-30,36,-0.0306597516278484,-0.0339659456651864,-0.0274373400363053,-0.0400488618579284,-0.0211043779212815,0,"NZ"
2022-08-31,37,-0.0306119619051319,-0.0339408801339851,-0.0273157089756466,-0.0399394918067099,-0.0207770310566711,0,"NZ"
2022-09-01,38,-0.0309318873189008,-0.0344060461958353,-0.0274006401132951,-0.0408379240077686,-0.0203730743748172,0,"NZ"
2022-09-02,39,-0.0316304730599719,-0.0352368020407317,-0.0280162620718389,-0.041696442128283,-0.02087765431758,0,"NZ"
2022-09-03,40,-0.0327354746947619,-0.0362417547442633,-0.0291734672658173,-0.0427834140685472,-0.022078396434171,0,"NZ"
2022-09-04,41,-0.0343041585200812,-0.0375916777530516,-0.0308325905045832,-0.0439317723887572,-0.0242220675187436,0,"NZ"
2022-09-05,42,-0.0362137769540256,-0.0395641346827249,-0.0326910566396139,-0.0457683973793828,-0.0259898019236301,0,"NZ"
2022-09-06,43,-0.0381677625576602,-0.0417687545948782,-0.0345865148672133,-0.0483423609533804,-0.0277417763436429,0,"NZ"
2022-09-07,44,-0.0402243473152333,-0.0438801315484978,-0.0366053687178027,-0.0508934714656701,-0.0296311061546464,0,"NZ"
2022-09-08,45,-0.0423697323673817,-0.045839138037697,-0.0387759081148404,-0.0527834565284775,-0.0319355626806584,0,"NZ"
2022-09-09,46,-0.0444979123501898,-0.0478960379413549,-0.0410748909491443,-0.0546910995625506,-0.0344888949578733,0,"NZ"
2022-09-10,47,-0.0465272023198779,-0.0500663364860523,-0.0430861143988981,-0.057065487223238,-0.0364146599533983,0,"NZ"
2022-09-11,48,-0.0481184031659456,-0.0518494244115679,-0.0443571168766379,-0.0593559243749832,-0.037436436843491,0,"NZ"
2022-09-12,49,-0.0491164906784705,-0.0529537586659146,-0.0451296550182481,-0.0605900552613185,-0.0380011542328584,0,"NZ"
2022-09-13,50,-0.0494285065255773,-0.0531900570994734,-0.0454896443924648,-0.0609118969898731,-0.0384495204984702,0,"NZ"
2022-09-14,51,-0.0491336773864686,-0.0527810985468913,-0.0452701055711202,-0.0601622809794139,-0.0382568204480982,0,"NZ"
2022-09-15,52,-0.0481731439650153,-0.051952054599163,-0.0443557212404575,-0.0594854960838223,-0.0373608923064521,0,"NZ"
2022-09-16,53,-0.0467533436631102,-0.0507036111952779,-0.042860034593966,-0.0585973977922425,-0.0354224947581857,0,"NZ"
2022-09-17,54,-0.0449424722332821,-0.0489669657753429,-0.0410088722023778,-0.0570498386602029,-0.0333076210634511,0,"NZ"
2022-09-18,55,-0.0427024288287132,-0.0466652085438588,-0.0388069200306116,-0.0543918192567012,-0.0313302921534331,0,"NZ"
2022-09-19,56,-0.0400755280801204,-0.0439275972622695,-0.0363523350889607,-0.0515857711373447,-0.0291895711331207,0,"NZ"
2022-09-20,57,-0.0370415140465656,-0.0408875624453755,-0.033190052074616,-0.048566105869678,-0.0263036911620708,0,"NZ"
2022-09-21,58,-0.033734063748283,-0.0377591955604986,-0.0297748157629549,-0.0456392468427404,-0.0226667243094026,0,"NZ"
2022-09-22,59,-0.0302080520448365,-0.0342632452967084,-0.0261778756195246,-0.0421618636002357,-0.0189489868533381,0,"NZ"
2022-09-23,60,-0.0264215212877583,-0.0302948746053915,-0.0224256898543873,-0.0381232253176985,-0.015223965464109,0,"NZ"
2022-09-24,61,-0.0223365347943449,-0.0260688861888045,-0.0185400233571311,-0.0334826856457099,-0.0115169456833752,0,"NZ"
2022-09-25,62,-0.0180312175444564,-0.0217473287686161,-0.0143235039412266,-0.0290865504589524,-0.00708323416176595,5e-04,"NZ"
2022-09-26,63,-0.0136619214593403,-0.0175294629486882,-0.00983396687236682,-0.025313923719067,-0.00238451926221717,0.01,"NZ"
2022-09-27,64,-0.00926277405664599,-0.0131273531366036,-0.00537192781147833,-0.02093109721005,0.00220835972727089,0.05775,"NZ"
2022-09-28,65,-0.00476614021872823,-0.00859319081049481,-0.000938895374532178,-0.0159910811136979,0.00661991117241905,0.202125,"NZ"
2022-09-29,66,-0.000174748540177294,-0.00395953704826124,0.0034709933366841,-0.0111872532225348,0.0108286203241595,0.488125,"NZ"
2022-09-30,67,0.00436280098753894,0.000563593662168627,0.00810116332124111,-0.00662213766347472,0.0154585026417965,0.781375,"NZ"
2022-10-01,68,0.0087002010718531,0.00472157097752746,0.0125367124031768,-0.00269839743046087,0.0204092740485735,0.931625,"NZ"
2022-10-02,69,0.0127279523915353,0.00882839007889991,0.0167443028222787,0.0011992468270752,0.0251266754509318,0.98625,"NZ"
2022-10-03,70,0.0165825888891851,0.0126435642575726,0.0205516474636886,0.00536266152518134,0.0287424728691061,0.9975,"NZ"
2022-10-04,71,0.020127062737326,0.0163415916334233,0.0240354556304818,0.00919085243779347,0.0317162986377731,0.9995,"NZ"
2022-10-05,72,0.0235175532562866,0.0196259591517511,0.0273612460820614,0.0123842584408694,0.0349038801189519,1,"NZ"
2022-10-06,73,0.0263451334221965,0.0223236953218959,0.0303605629483235,0.0146960572883932,0.0382731719493886,1,"NZ"
2022-10-07,74,0.0287070213337968,0.0246232403187219,0.0327838176586015,0.0168064871472593,0.0408384584319186,1,"NZ"
2022-10-08,75,0.0305129783749321,0.0265814130447659,0.0346384623616389,0.0187923388048984,0.042349259506435,1,"NZ"
2022-10-09,76,0.0319196538105948,0.0281433610078432,0.0358129366797375,0.0207037148685358,0.0433925031932259,1,"NZ"
2022-10-10,77,0.0327683213308165,0.0290318436317667,0.0366772088416794,0.0217675643268617,0.0443851088340824,1,"NZ"
