"time","t_step","y","lb_50","ub_50","lb_95","ub_95","location","pathogen"
2022-06-07,1,58.3082933234278,55.523043073795,61.1299970690448,50.5806823191872,66.8456939583297,"NZ","Influenza"
2022-06-08,2,58.145908590114,55.7478397822602,60.6564256577798,51.3812175338422,65.4986210349228,"NZ","Influenza"
2022-06-09,3,58.0345496749329,55.9545476340708,60.2259242804311,52.099180921914,64.5316862227417,"NZ","Influenza"
2022-06-10,4,57.9548852533365,56.1793848495366,59.9530669146266,52.6564968207284,63.7693930959551,"NZ","Influenza"
2022-06-11,5,58.0047686320753,56.3359496087202,59.7935494758138,53.1450656899118,63.2382027499717,"NZ","Influenza"
2022-06-12,6,58.1261494656787,56.5583561837351,59.7868005976383,53.6238108474217,62.9583449278606,"NZ","Influenza"
2022-06-13,7,58.3435635992556,56.8136623362244,59.8864336372435,54.039126624134,62.9444606685718,"NZ","Influenza"
2022-06-14,8,58.6775537702259,57.1728763332697,60.1952510828512,54.4392390154279,63.1290419606205,"NZ","Influenza"
2022-06-15,9,59.1143476518626,57.6278750375726,60.6115425083812,54.8586886863191,63.551290334869,"NZ","Influenza"
2022-06-16,10,59.6899671214789,58.1924324105074,61.1985211066118,55.4492944725739,64.2072296112221,"NZ","Influenza"
2022-06-17,11,60.4390161127176,58.9099262660907,61.9586701007929,56.1072747143429,64.9828745866427,"NZ","Influenza"
2022-06-18,12,61.3312647124468,59.7900016972878,62.8691407942966,56.9769402259723,65.8859110050635,"NZ","Influenza"
2022-06-19,13,62.3807289550513,60.8249037316575,63.9400159577931,57.9743542011623,67.0141457513635,"NZ","Influenza"
2022-06-20,14,63.5930398864348,62.032299852136,65.1745166400825,59.1040249813194,68.2708717068445,"NZ","Influenza"
2022-06-21,15,64.9801067713672,63.3920163888042,66.5888780958395,60.4202435207344,69.7630566720841,"NZ","Influenza"
2022-06-22,16,66.5684925525815,64.9238988332668,68.1619001399001,61.8848388159742,71.2949622292336,"NZ","Influenza"
2022-06-23,17,68.2622521915552,66.6168249328228,69.9225697097707,63.593292782947,73.0296481962773,"NZ","Influenza"
2022-06-24,18,70.1612157661519,68.4954750323658,71.8141129824723,65.4197167959525,74.9429760723088,"NZ","Influenza"
2022-06-25,19,72.190564500207,70.5219733418839,73.9094363408295,67.4050672105354,77.0920933446506,"NZ","Influenza"
2022-06-26,20,74.4016357898369,72.6894987039212,76.1394106253746,69.5270440774785,79.4166170760281,"NZ","Influenza"
2022-06-27,21,76.7543017057171,75.0366706599977,78.564393915153,71.7872762556218,81.9421976854976,"NZ","Influenza"
2022-06-28,22,79.2441455300648,77.5197255147491,81.0847910713974,74.2069190158308,84.5357719378287,"NZ","Influenza"
2022-06-29,23,81.8420213265406,80.1161093830929,83.7256765863689,76.7119837083673,87.1867969545026,"NZ","Influenza"
2022-06-30,24,84.5788985029396,82.8087100788627,86.4752305390266,79.3179111839385,90.1118327964107,"NZ","Influenza"
2022-07-01,25,87.4450277686085,85.5940257076864,89.3796895343811,82.0424329407963,93.1919290582007,"NZ","Influenza"
2022-07-02,26,90.3690442748714,88.4642248731252,92.3523938637788,84.8744796046437,96.3028786477533,"NZ","Influenza"
2022-07-03,27,93.3291786422977,91.4101509454062,95.3889048155668,87.6838023289364,99.4354658358432,"NZ","Influenza"
2022-07-04,28,96.3600669666641,94.3690115174082,98.4060987955789,90.4717686228479,102.42030567169,"NZ","Influenza"
2022-07-05,29,99.3761220345434,97.3444359567406,101.464796801477,93.4153979366403,105.582331788991,"NZ","Influenza"
2022-07-06,30,102.389118862711,100.308778923705,104.521641487089,96.2453111772919,108.708913156992,"NZ","Influenza"
2022-07-07,31,105.35093029212,103.19491095152,107.512069658783,99.2205292720151,111.663115583704,"NZ","Influenza"
2022-07-08,32,108.202720963237,106.010417844443,110.376337855149,101.94704241866,114.577785647288,"NZ","Influenza"
2022-07-09,33,110.868284423054,108.680634394918,113.118198723113,104.52549403922,117.369078707726,"NZ","Influenza"
2022-07-10,34,113.414562925801,111.18122027844,115.672064404021,106.942670209225,119.991604565528,"NZ","Influenza"
2022-07-11,35,115.74111293044,113.451738314449,118.004087989425,109.227038433703,122.46916510096,"NZ","Influenza"
2022-07-12,36,117.820396468154,115.548335814883,120.059058446678,111.24028339919,124.590233580089,"NZ","Influenza"
2022-07-13,37,119.59968175966,117.318087917083,121.847306968262,113.04211863899,126.377888106025,"NZ","Influenza"
2022-07-14,38,121.071956410366,118.7639711736,123.294425372539,114.473411112599,127.80983689904,"NZ","Influenza"
2022-07-15,39,122.191687238037,119.89211208068,124.441317460909,115.541907737462,128.94692058294,"NZ","Influenza"
2022-07-16,40,122.985429347549,120.655899118421,125.278152044675,116.327064298351,129.860577522344,"NZ","Influenza"
2022-07-17,41,123.448195368157,121.111867107097,125.76398193589,116.874533102393,130.401214752483,"NZ","Influenza"
2022-07-18,42,123.570649105314,121.217534823082,125.88576727001,116.983498664027,130.369354605891,"NZ","Influenza"
2022-07-19,43,123.349780377027,121.0307046837,125.611995137479,116.765000482415,130.140200257172,"NZ","Influenza"
2022-07-20,44,122.747766087163,120.504152484719,125.035315334121,116.210307998395,129.563170075338,"NZ","Influenza"
2022-07-21,45,121.893046003664,119.633659074966,124.129410500952,115.306609374411,128.78753432676,"NZ","Influenza"
2022-07-22,46,120.683771761919,118.461842988676,122.96782512067,114.085638189423,127.565655030385,"NZ","Influenza"
2022-07-23,47,119.188767803078,116.993818552015,121.485782497008,112.767686986686,125.964708566974,"NZ","Influenza"
2022-07-24,48,117.455649054514,115.23256414267,119.717051095435,111.118126806691,124.133931824985,"NZ","Influenza"
2022-07-25,49,115.467724379138,113.268869998595,117.716616360555,109.187756853502,121.930694875578,"NZ","Influenza"
2022-07-26,50,113.249947135231,111.01654801198,115.459300667615,107.025932868543,119.57156995592,"NZ","Influenza"
2022-07-27,51,110.850431576133,108.621833408853,113.01210599575,104.645610906464,117.198936799638,"NZ","Influenza"
2022-07-28,52,108.226148148832,106.106915124176,110.392938626889,102.183548311343,114.533666021354,"NZ","Influenza"
2022-07-29,53,105.453510427432,103.419045062336,107.60864358058,99.6342789132198,111.664362427093,"NZ","Influenza"
2022-07-30,54,102.620171934412,100.624157465839,104.690176757926,96.9054532956121,108.850673331313,"NZ","Influenza"
2022-07-31,55,99.701964721024,97.7402922782294,101.722181673108,94.050594101605,105.843543430524,"NZ","Influenza"
2022-08-01,56,96.687462470378,94.7848915398413,98.7107096246937,91.1113872176444,102.694803778896,"NZ","Influenza"
2022-08-02,57,93.6805728745047,91.8130563299905,95.6602955897484,88.2282245540085,99.4741810085746,"NZ","Influenza"
2022-08-03,58,90.6609209280177,88.8367848977924,92.6195196955893,85.3594282432327,96.3230523323024,"NZ","Influenza"
2022-08-04,59,87.6783973546237,85.9067081299008,89.5733850383616,82.4378745191973,93.2553202538368,"NZ","Influenza"
2022-08-05,60,84.7751287830342,83.0122080494675,86.6113885013349,79.6103113275789,90.185514293137,"NZ","Influenza"
2022-08-06,61,81.9342351610552,80.1817415686264,83.695416911492,76.8358836062379,87.2149387942527,"NZ","Influenza"
2022-08-07,62,79.1692170827431,77.4481361468089,80.89191696469,74.1610665729529,84.3486999828627,"NZ","Influenza"
2022-08-08,63,76.4651798420604,74.8127511284383,78.1560358968763,71.6006853026667,81.5519274017402,"NZ","Influenza"
2022-08-09,64,73.8837313900317,72.2461303047846,75.5717204461708,69.1083514901863,78.7837112305523,"NZ","Influenza"
2022-08-10,65,71.4110636401864,69.7977183681777,73.0448091697136,66.7225216294547,76.2181716663192,"NZ","Influenza"
2022-08-11,66,69.025184952947,67.4306142128452,70.6456890762546,64.4848115830959,73.7700187338852,"NZ","Influenza"
2022-08-12,67,66.744065036055,65.1961605264983,68.2995629651976,62.3171921999347,71.3946777716792,"NZ","Influenza"
2022-08-13,68,64.5487129286764,63.0480093776439,66.0464775303603,60.3100046692617,69.0850696256355,"NZ","Influenza"
2022-08-14,69,62.4533741326403,60.9751788144322,63.8940699550283,58.2620767502005,66.9346187123243,"NZ","Influenza"
2022-08-15,70,60.4059027597097,58.9840119360567,61.8296835855753,56.239642992889,64.7990597193585,"NZ","Influenza"
2022-08-16,71,58.4122427675609,57.0365061112404,59.8358367410272,54.3264914637779,62.7007841525856,"NZ","Influenza"
2022-08-17,72,56.4892105379244,55.1412313889263,57.8682813953412,52.4869327360367,60.6611487577887,"NZ","Influenza"
2022-08-18,73,54.6060097066878,53.293005094957,55.9559682227005,50.6832132475723,58.6918495560668,"NZ","Influenza"
2022-08-19,74,52.7768204118487,51.4858985281828,54.1140650716594,48.9510037058807,56.8608606038088,"NZ","Influenza"
2022-08-20,75,51.0197146664666,49.7369392274292,52.3179744854465,47.2794299574358,54.9845607085022,"NZ","Influenza"
2022-08-21,76,49.292721916736,48.0445574875256,50.5863453707446,45.6201161344819,53.227413927446,"NZ","Influenza"
2022-08-22,77,47.6308342153979,46.4082855449423,48.9244128276449,44.0792081938856,51.4812976966077,"NZ","Influenza"
2022-08-23,78,46.0383590228615,44.8309159828487,47.3067220271103,42.5687896395845,49.809952912477,"NZ","Influenza"
2022-08-24,79,44.4965254517057,43.3214747184143,45.7475959495234,41.1220701320277,48.1831791414432,"NZ","Influenza"
2022-08-25,80,43.048807503957,41.8720704652987,44.2556943792178,39.7507283862021,46.6761581826178,"NZ","Influenza"
2022-08-26,81,41.6484570091899,40.5083709289952,42.8392391168404,38.4258450906061,45.1668304208192,"NZ","Influenza"
2022-08-27,82,40.3272360559858,39.2078105581108,41.4766615385442,37.1832662706815,43.697944614843,"NZ","Influenza"
2022-08-28,83,39.0652208199972,37.9742038939414,40.190491729602,36.0161576356734,42.3548982115963,"NZ","Influenza"
2022-08-29,84,37.8790678279627,36.8069132480567,38.9771683379033,34.84906623168,41.0844197485453,"NZ","Influenza"
2022-08-30,85,36.7438873308767,35.6824789547277,37.8313909636521,33.768698666423,39.9180386473904,"NZ","Influenza"
2022-08-31,86,35.659349506629,34.6100004998778,36.7401731864437,32.7379753999498,38.7879487509217,"NZ","Influenza"
2022-09-01,87,34.6388742266731,33.6145785132616,35.6907267653867,31.7581978920722,37.7384667103098,"NZ","Influenza"
2022-09-02,88,33.6578483732808,32.6595238404298,34.7013062146096,30.8528214206505,36.7129839941127,"NZ","Influenza"
2022-09-03,89,32.7454994365735,31.7432113373951,33.7402227959322,29.9780590820226,35.7335409546339,"NZ","Influenza"
2022-09-04,90,31.8558554619378,30.8768234875377,32.8446392943192,29.1302343648331,34.8066916653871,"NZ","Influenza"
2022-09-05,91,31.0151145937952,30.0515778879578,31.9857934701724,28.3320700571292,33.9327408862588,"NZ","Influenza"
2022-09-06,92,30.2076850441144,29.2657331284124,31.1547061183326,27.5231733366367,33.0722946994675,"NZ","Influenza"
2022-09-07,93,29.4211532449141,28.5022438812653,30.366900818015,26.8210959885237,32.2420419043331,"NZ","Influenza"
2022-09-08,94,28.6722317278589,27.7617908178831,29.6285158099396,26.1187511802967,31.4793587050558,"NZ","Influenza"
2022-09-09,95,27.9679100410435,27.0703147178165,28.9185947240981,25.4315157204962,30.7305140775424,"NZ","Influenza"
2022-09-10,96,27.3027995754712,26.4140562955401,28.2241432131172,24.7839541832611,30.0045052074768,"NZ","Influenza"
2022-09-11,97,26.6624385836865,25.7833376437558,27.5778178838592,24.1933530383249,29.3168823671777,"NZ","Influenza"
2022-09-12,98,26.0665213017593,25.1943994338342,26.9571048393438,23.654583189464,28.6704605078507,"NZ","Influenza"
2022-09-13,99,25.5091804568227,24.6599244278644,26.3800080889777,23.1244079963661,28.0801394042701,"NZ","Influenza"
2022-09-14,100,24.9988899462477,24.1568464067561,25.8642369829391,22.6169801867077,27.5284480946111,"NZ","Influenza"
2022-09-15,101,24.5231547335508,23.6924372942425,25.3930670525418,22.1752906276164,27.0166727697855,"NZ","Influenza"
2022-09-16,102,24.1026009090371,23.2802616870023,24.9564862038385,21.7874955981391,26.5683730963363,"NZ","Influenza"
2022-09-17,103,23.7367301754724,22.9063553703906,24.577079603538,21.4448933435486,26.1567728831434,"NZ","Influenza"
2022-09-18,104,23.4028235075226,22.5938807500557,24.2332299403808,21.1364248827027,25.8252424564167,"NZ","Influenza"
2022-09-19,105,23.1255021688037,22.3117151550464,23.9439612099503,20.8538703711885,25.5389266774799,"NZ","Influenza"
2022-09-20,106,22.8924658422022,22.0781173262645,23.7095125348215,20.6233583711735,25.2692266410682,"NZ","Influenza"
2022-09-21,107,22.701270467879,21.8847395094261,23.5125999717788,20.4217945170979,25.068873201981,"NZ","Influenza"
2022-09-22,108,22.5484883565708,21.7379430084742,23.3720960838612,20.26331552487,24.915694798538,"NZ","Influenza"
2022-09-23,109,22.4444050370049,21.6413865620848,23.2720943219064,20.1772767020993,24.788096376654,"NZ","Influenza"
2022-09-24,110,22.4069870953209,21.6024135756617,23.2323211263097,20.1453287818472,24.7633134868986,"NZ","Influenza"
2022-09-25,111,22.4206164729991,21.6191771923827,23.2451552109303,20.1557563499504,24.7767581228597,"NZ","Influenza"
2022-09-26,112,22.4884411029362,21.6762835703655,23.3123521331243,20.2362340100065,24.8684540844409,"NZ","Influenza"
2022-09-27,113,22.6228817705272,21.8068068201945,23.4365496997279,20.3576361864786,25.0208488142623,"NZ","Influenza"
2022-09-28,114,22.8201725707918,22.0031374515186,23.6411113525552,20.5707293623555,25.2818225166843,"NZ","Influenza"
2022-09-29,115,23.0941851351211,22.2759101893796,23.9226223826664,20.8231771188777,25.5782561075623,"NZ","Influenza"
