"time","t_step","y","lb_50","ub_50","lb_95","ub_95","location"
2022-10-25,1,152.782609624801,146.526258252116,159.459518723985,134.900125137469,172.318354563464,"NZ"
2022-10-26,2,150.436433298195,144.876827287917,156.22223108995,134.456566415597,167.126800958242,"NZ"
2022-10-27,3,139.739151974273,134.866807215077,144.559019399182,126.213331347851,153.568416582849,"NZ"
2022-10-28,4,140.429268480676,135.956679509869,144.824658447712,128.284725652729,153.13823198553,"NZ"
2022-10-29,5,106.82420671368,103.739659264318,110.025503874608,97.9226964918223,115.892945503536,"NZ"
2022-10-30,6,103.397935772158,100.484460412209,106.342087206661,95.0795650494332,111.862539150673,"NZ"
2022-10-31,7,148.307557155969,144.281785965948,152.181580166834,137.114272900961,159.992480336644,"NZ"
2022-11-01,8,150.713498874305,146.881609191228,154.616846285976,139.974636530291,162.156642628861,"NZ"
2022-11-02,9,148.521858750007,144.812394590922,152.246522123799,137.871651945807,159.533802920842,"NZ"
2022-11-03,10,138.176410575601,134.613287930478,141.645466458598,128.213386021762,148.4037767633,"NZ"
2022-11-04,11,138.968635012659,135.549380155332,142.610078774887,129.091630292665,149.323093636299,"NZ"
2022-11-05,12,105.988315329595,103.181193355804,108.717694295246,98.3320732931692,114.070470160691,"NZ"
2022-11-06,13,102.733346701799,100.067050194825,105.501143997382,95.348130387742,110.492287399887,"NZ"
2022-11-07,14,147.658594611214,143.89718327499,151.515211962915,137.118107796676,158.794931816057,"NZ"
2022-11-08,15,150.544799001732,146.696679977516,154.385089557372,139.740981161107,161.669818774525,"NZ"
2022-11-09,16,148.567821548607,144.841257846516,152.412598941221,138.184127497462,159.478326721851,"NZ"
2022-11-10,17,138.474119198606,135.129950890933,142.106163310007,128.760898210895,148.889309515094,"NZ"
2022-11-11,18,139.861924561932,136.306029475553,143.410205315959,130.165221084398,150.279174362273,"NZ"
2022-11-12,19,106.986592284156,104.30043191853,109.847533682399,99.3628504034587,115.020930774326,"NZ"
2022-11-13,20,104.256574037277,101.646330980261,106.976645967045,96.8290524321769,112.290360672645,"NZ"
2022-11-14,21,150.7850561621,147.150643603499,154.503388091535,140.352101385723,161.845845004624,"NZ"
2022-11-15,22,154.863603518564,151.051047172591,158.76181177937,144.175746488289,165.883926883358,"NZ"
2022-11-16,23,154.303851218805,150.647206608637,158.017969141111,143.995560021189,165.357373481707,"NZ"
2022-11-17,24,145.464034954563,141.976361752703,148.917293745562,135.249839263945,155.791186060298,"NZ"
2022-11-18,25,148.515846946166,144.996546252368,152.058625602007,138.339586364833,159.325862861129,"NZ"
2022-11-19,26,115.010605284934,112.209130277086,117.892842506563,106.835372360294,123.472181161462,"NZ"
2022-11-20,27,113.488464279228,110.81804384067,116.270488264963,105.562475529258,121.844377527534,"NZ"
2022-11-21,28,166.224106510673,162.389440243049,170.260653907777,155.095490845874,177.750606911314,"NZ"
2022-11-22,29,172.878011796065,168.880354442416,176.737008568365,161.037262396544,184.592679258322,"NZ"
2022-11-23,30,174.264109904126,170.23879943212,178.349153967949,162.728746979033,186.117118452639,"NZ"
2022-11-24,31,165.94103071049,162.197181987447,169.765321381114,155.050719444523,177.308618024622,"NZ"
2022-11-25,32,171.23868090726,167.408129382804,175.212959113637,160.078070299527,182.770708156117,"NZ"
2022-11-26,33,133.818623377488,130.695237061002,137.110764608057,125.03335581965,143.263815207671,"NZ"
2022-11-27,34,133.136233445708,130.090376830473,136.296070960598,124.348520688223,142.418904422465,"NZ"
2022-11-28,35,196.243028333332,191.810812430274,200.826902849297,183.530128215174,209.380505068543,"NZ"
2022-11-29,36,205.075640928477,200.471151090513,209.796806902269,191.86296981309,218.617362486465,"NZ"
2022-11-30,37,207.395552681458,202.886649580894,212.136665037178,194.464697844073,220.928231380277,"NZ"
2022-12-01,38,198.014856765597,193.60696377241,202.398751430778,185.848005541156,211.024291718645,"NZ"
2022-12-02,39,204.286011254231,199.835608242749,208.668760888883,191.495464968773,217.523492096567,"NZ"
2022-12-03,40,159.263956023375,155.726409976895,162.997587867507,149.030626637815,170.420317637468,"NZ"
2022-12-04,41,157.880770294434,154.29102269153,161.525323161905,147.924196700119,168.756571256588,"NZ"
