"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location","pathogen"
2022-07-06,2,0.0143263316934301,0.00730374210424745,0.0217422595358889,-0.00623907135990129,0.0356523309090158,0.9125,"NZ","SARSCOV2"
2022-07-07,3,0.014265802635844,0.00773934870668103,0.0208349201263367,-0.00490208033473594,0.0338711450445305,0.931333333333333,"NZ","SARSCOV2"
2022-07-08,4,0.013989436835149,0.00801366274677062,0.0199413328586591,-0.00359959464271291,0.032279839346634,0.9455,"NZ","SARSCOV2"
2022-07-09,5,0.0134488486934488,0.00826492419054925,0.0188080673549513,-0.00220764407583574,0.0299074502978779,0.959,"NZ","SARSCOV2"
2022-07-10,6,0.0129514292738335,0.00830764417192076,0.0175778924949115,-0.000857432313179652,0.0271914334742157,0.967,"NZ","SARSCOV2"
2022-07-11,7,0.0122976293723727,0.00819686809712628,0.0164374852253126,-0.000217545337575209,0.0247922227088082,0.973166666666667,"NZ","SARSCOV2"
2022-07-12,8,0.0113866001627514,0.00757360890147796,0.015279038538202,0.000142419194676613,0.0228069709070873,0.975666666666667,"NZ","SARSCOV2"
2022-07-13,9,0.0102155125700807,0.00649157106605514,0.0138716488508528,-0.000539328068590317,0.0209413846494145,0.968833333333333,"NZ","SARSCOV2"
2022-07-14,10,0.00869447463356776,0.00532116343384303,0.0121319424272279,-0.00132956203173256,0.0186488248018152,0.957166666666667,"NZ","SARSCOV2"
2022-07-15,11,0.0069254288241094,0.00379113578003576,0.010110789041573,-0.00220724233813607,0.0162084518753071,0.93,"NZ","SARSCOV2"
2022-07-16,12,0.00490534249267727,0.00188238369065408,0.00798456488590094,-0.0039711540097751,0.0138758665512914,0.857666666666667,"NZ","SARSCOV2"
2022-07-17,13,0.00282827242258676,-0.000287780698418505,0.00592510018447845,-0.00656461827820629,0.0121328304641545,0.728666666666667,"NZ","SARSCOV2"
2022-07-18,14,0.000572569037954995,-0.00261372026561935,0.00375298537752156,-0.00898639402518751,0.0101346095529401,0.547833333333333,"NZ","SARSCOV2"
2022-07-19,15,-0.00174150639925807,-0.00491820649004482,0.00132629169730003,-0.0110501934375562,0.00749330021792362,0.352666666666667,"NZ","SARSCOV2"
2022-07-20,16,-0.00423869372540464,-0.00720673687649098,-0.00123661562032606,-0.0130618589392331,0.00463730007803306,0.173666666666667,"NZ","SARSCOV2"
2022-07-21,17,-0.00673932152383605,-0.00969005586565341,-0.00378775651986496,-0.0155094115206329,0.00198086618689645,0.066,"NZ","SARSCOV2"
2022-07-22,18,-0.00922274807647749,-0.0123447778668835,-0.00612668894171042,-0.0185445274534784,-9.54248207928234e-05,0.0243333333333333,"NZ","SARSCOV2"
2022-07-23,19,-0.0116517223327111,-0.0148370116681202,-0.0084472598929104,-0.0213269895949403,-0.00249969671423422,0.00633333333333333,"NZ","SARSCOV2"
2022-07-24,20,-0.014022109034634,-0.0171999452803455,-0.0109562291028007,-0.0234728684135167,-0.00515385389126497,0.00133333333333333,"NZ","SARSCOV2"
2022-07-25,21,-0.0163728710515949,-0.0195056185554958,-0.0135109333461132,-0.0252965156371861,-0.0078609798071714,0.000166666666666667,"NZ","SARSCOV2"
2022-07-26,22,-0.0187048536200711,-0.0217704368687583,-0.0157566291863538,-0.027534422814974,-0.0101740896097996,0,"NZ","SARSCOV2"
2022-07-27,23,-0.0208999305855269,-0.0241671260241121,-0.017788864147092,-0.0303417067648505,-0.0119110937171658,0,"NZ","SARSCOV2"
2022-07-28,24,-0.0229972925999227,-0.026311142794921,-0.0197911229741958,-0.0327046335323858,-0.01360545562578,0,"NZ","SARSCOV2"
2022-07-29,25,-0.0249595072204443,-0.0282400429114906,-0.0217251623626467,-0.0345216400069712,-0.0158020588839157,0,"NZ","SARSCOV2"
2022-07-30,26,-0.0266734263431996,-0.0299101312252015,-0.0236834760063527,-0.0359442768085675,-0.0179024119387422,0,"NZ","SARSCOV2"
2022-07-31,27,-0.0283724096661833,-0.031673125211326,-0.0253371127168456,-0.037658852266012,-0.0193801660715018,0,"NZ","SARSCOV2"
2022-08-01,28,-0.0299183137992385,-0.0333036203360679,-0.0266561303160202,-0.0396595242714736,-0.0202687890085751,0,"NZ","SARSCOV2"
2022-08-02,29,-0.0311593291596255,-0.0346651636823574,-0.0278866844320556,-0.0411203709316256,-0.0213721845034805,0,"NZ","SARSCOV2"
2022-08-03,30,-0.0323238897448812,-0.0356003172119106,-0.0290181642137666,-0.0418875295520838,-0.0226705207208403,0,"NZ","SARSCOV2"
2022-08-04,31,-0.0332214690661354,-0.0363235060383009,-0.0301556604640643,-0.0423676730576026,-0.0241340276757663,0,"NZ","SARSCOV2"
2022-08-05,32,-0.034029499928363,-0.0370285990948886,-0.0308753500881913,-0.0430056836891896,-0.0247785885162586,0,"NZ","SARSCOV2"
2022-08-06,33,-0.0344193299898543,-0.037682565449936,-0.0311732350533693,-0.0439915520865837,-0.0250218500493249,0,"NZ","SARSCOV2"
2022-08-07,34,-0.0346892832465042,-0.0379787258195869,-0.0313589166705646,-0.0444950063469762,-0.0249360280230776,0,"NZ","SARSCOV2"
2022-08-08,35,-0.0346936915999505,-0.0379312654841009,-0.0315203757953237,-0.0442924854493894,-0.0250914688132635,0,"NZ","SARSCOV2"
2022-08-09,36,-0.0345363216074643,-0.0376085836430198,-0.0313823238084125,-0.0439225014324463,-0.0252418432619108,0,"NZ","SARSCOV2"
2022-08-10,37,-0.034189362410995,-0.0373784551290379,-0.0309271711841339,-0.0437441452457981,-0.0247333359374081,0,"NZ","SARSCOV2"
2022-08-11,38,-0.0338291406380686,-0.0371938251799049,-0.0304246064953477,-0.0439690534753899,-0.0241062119735583,0,"NZ","SARSCOV2"
2022-08-12,39,-0.0335347434062503,-0.0371385790167287,-0.0300386956400547,-0.0439360151038228,-0.0234225934224329,0,"NZ","SARSCOV2"
2022-08-13,40,-0.0334127983629648,-0.0369284390263165,-0.0299405087656657,-0.0434634369673818,-0.0232982279698335,0,"NZ","SARSCOV2"
2022-08-14,41,-0.0333542015265436,-0.0367616074866959,-0.0300155575200902,-0.0428522075257588,-0.0235867994796764,0,"NZ","SARSCOV2"
2022-08-15,42,-0.033359051741249,-0.0365660050364855,-0.0299915299525979,-0.0430485695713696,-0.0234712169046088,0,"NZ","SARSCOV2"
2022-08-16,43,-0.0333904325056262,-0.0368550241546257,-0.0298482817624204,-0.0434019358192761,-0.0227873422344848,0,"NZ","SARSCOV2"
2022-08-17,44,-0.033419220135813,-0.0370755662905509,-0.0298671648851974,-0.0439020094089812,-0.0225947479916883,0,"NZ","SARSCOV2"
2022-08-18,45,-0.0335387089976067,-0.0372065585487772,-0.0301061097492518,-0.0440581673987421,-0.0230250373504053,0,"NZ","SARSCOV2"
2022-08-19,46,-0.033755561149774,-0.0372270141125943,-0.0303677223631568,-0.0440154195664329,-0.0234342722740311,0,"NZ","SARSCOV2"
2022-08-20,47,-0.0339354060863217,-0.0374625047839907,-0.0303922140561241,-0.0445114113789885,-0.0238323973775649,0,"NZ","SARSCOV2"
2022-08-21,48,-0.0341146015425513,-0.0377634677010265,-0.0304756616972918,-0.0451433532489701,-0.0234242174711044,0,"NZ","SARSCOV2"
