"time","t_step","y","lb_50","ub_50","lb_95","ub_95","location"
2022-08-23,1,266.152424534204,256.432847252174,275.871797569349,238.761809292724,295.413846376739,"NZ"
2022-08-24,2,253.773584771583,245.702924584382,262.030833202397,230.830910804664,277.91077776398,"NZ"
2022-08-25,3,228.541540883283,222.040517593024,234.996450785504,209.816971733776,247.181074702141,"NZ"
2022-08-26,4,225.659839078545,219.766009368724,231.214329388635,208.907123855255,242.363648412799,"NZ"
2022-08-27,5,166.006870769423,161.851178366424,170.144039481552,154.121671882578,178.397979746788,"NZ"
2022-08-28,6,157.800687206153,153.99763922158,161.530484335751,146.746933803494,169.309000904368,"NZ"
2022-08-29,7,218.346253074473,213.245574268161,223.332555793902,204.097984355627,233.369511629843,"NZ"
2022-08-30,8,220.627637026707,215.446601214836,225.605311364419,206.184796607483,235.598424276626,"NZ"
2022-08-31,9,210.414357891713,205.47621253307,215.304933964642,196.747679198717,225.091072865811,"NZ"
2022-09-01,10,189.15796537916,184.695636092269,193.688373259345,176.686814534954,202.491096795862,"NZ"
2022-09-02,11,186.238594400376,181.822695083726,190.561331298002,173.651488393803,199.639696299286,"NZ"
2022-09-03,12,136.534571537295,133.191358613187,139.886630363076,126.929757261282,146.706783485501,"NZ"
2022-09-04,13,128.975097199997,125.606222693468,132.240321496427,119.672694984905,139.021555779411,"NZ"
2022-09-05,14,176.806483202849,172.513988194633,181.263289275122,164.60151547499,190.059149235707,"NZ"
2022-09-06,15,176.701944137239,172.325327748416,181.452249252445,164.003072151491,190.507806339512,"NZ"
2022-09-07,16,166.459431772429,162.218962001449,170.871137103387,154.419805450196,179.42412369517,"NZ"
2022-09-08,17,147.557692304654,143.77423277081,151.515918125201,136.792845478966,159.303167116834,"NZ"
2022-09-09,18,143.047722760214,139.320395774033,146.957762149745,132.636032027632,154.378689848368,"NZ"
2022-09-10,19,103.233420288901,100.502482166538,105.97388657341,95.2964817651843,111.577948345657,"NZ"
2022-09-11,20,96.0205521195832,93.4430119842898,98.6747304103984,88.4805240071573,104.062563344118,"NZ"
2022-09-12,21,129.898136233389,126.380987683869,133.383000937366,119.855946323084,140.276113043795,"NZ"
2022-09-13,22,128.270152447911,124.670247741027,131.789929012752,118.27600009824,138.947841916553,"NZ"
2022-09-14,23,119.561518894811,116.320124011073,122.973886284062,110.539901104736,129.416227925147,"NZ"
2022-09-15,24,105.289753472975,102.399643321122,108.330122900143,97.0291309516323,113.989209892175,"NZ"
2022-09-16,25,101.836885763128,99.0565283881622,104.683278322836,93.8000562593308,110.401125689346,"NZ"
2022-09-17,26,73.5467029162605,71.4218917018631,75.7325087807813,67.3886818680546,79.9211567599167,"NZ"
2022-09-18,27,68.7336479955524,66.6960399254178,70.8285499617565,63.0036722262477,74.9216885969549,"NZ"
2022-09-19,28,93.8590388223266,91.0199396708107,96.5563251195415,85.939553329574,102.072139904864,"NZ"
2022-09-20,29,93.7630025306553,90.9684545651719,96.6133113129686,85.6900859922416,102.146454934129,"NZ"
2022-09-21,30,88.8517491619536,86.1538686639959,91.6074538036213,81.2149530938236,96.9012162337803,"NZ"
2022-09-22,31,79.7336940420084,77.2408306431937,82.1966451139114,72.6521027352719,87.0454334449087,"NZ"
2022-09-23,32,78.6853340767956,76.3190565586938,81.1327449864125,71.7605176613551,85.7991317978454,"NZ"
2022-09-24,33,58.1968319917388,56.3470979275963,60.0131854942671,52.8677410426586,63.6919252241861,"NZ"
2022-09-25,34,55.7815996425174,53.9866913963059,57.5545242776053,50.5965479364209,61.0682309849457,"NZ"
2022-09-26,35,78.1016095598625,75.6835475886967,80.5797302911484,71.1157290566186,85.221789265417,"NZ"
2022-09-27,36,80.26892912691,77.7817217052167,82.8519151878685,73.0244177072703,87.8118293196695,"NZ"
2022-09-28,37,78.341193400919,75.9234536147358,80.8355663519454,71.213163825581,85.6553435578737,"NZ"
2022-09-29,38,72.4867036965377,70.1512394567632,74.7156705054374,65.8797239203384,79.0226191118102,"NZ"
2022-09-30,39,73.7644925379604,71.4853821188387,76.1068129722761,67.1230668919153,80.5098593642131,"NZ"
2022-10-01,40,56.2470086646709,54.5114701209847,58.0734365313643,51.0167130674091,61.4936073463663,"NZ"
2022-10-02,41,55.6275429990599,53.8753763816996,57.3744643066359,50.5177981836095,60.8952248081571,"NZ"
2022-10-03,42,80.3588392574797,77.9172765311599,82.8730106864566,73.2646440565859,87.6905398564621,"NZ"
2022-10-04,43,85.076850527325,82.5353232744201,87.7548946254473,77.7110575584992,92.8559134175745,"NZ"
2022-10-05,44,85.4562464055043,82.8939316061846,88.0901241146894,77.9895579026132,93.2257273943002,"NZ"
2022-10-06,45,81.1368937448648,78.6933859455193,83.6677535160108,74.3039767661855,88.4357887101788,"NZ"
2022-10-07,46,84.7165819326732,82.1346625304897,87.2717964645081,77.4327788479059,92.2422356032992,"NZ"
2022-10-08,47,66.0121591775943,64.0536560280663,68.029586251061,60.3213859611304,71.9934743652147,"NZ"
2022-10-09,48,66.5035006058842,64.6108894103503,68.5039635331148,60.8101193933294,72.5747494589484,"NZ"
2022-10-10,49,97.7249702974203,94.8816113769108,100.500328205127,89.6608265733456,106.079458266233,"NZ"
2022-10-11,50,104.813556007262,101.837331063907,107.842241497163,96.2395291992827,113.735207487635,"NZ"
2022-10-12,51,106.258322259996,103.211831427629,109.303933458617,97.5419152428698,115.344512133546,"NZ"
2022-10-13,52,101.526667676548,98.7120666931798,104.350829266331,93.3457805119179,110.022612350787,"NZ"
2022-10-14,53,106.252689922092,103.320312946037,109.301538798858,97.7588852910328,115.356546888711,"NZ"
