"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location"
2022-06-29,2,0.0282119608841533,0.0221310916986297,0.0347312716838195,0.00961556656569058,0.0473304160668984,0.9985,"NZ"
2022-06-30,3,0.0278893620685534,0.0224512346291987,0.0337371514900011,0.0110174791191274,0.044697333558986,0.999625,"NZ"
2022-07-01,4,0.027529910561209,0.0225719970940645,0.0326479044435695,0.0126922682213536,0.042541120356705,0.999875,"NZ"
2022-07-02,5,0.0270546762387389,0.022662952677188,0.0314058431049302,0.0142098948070942,0.0400489870506624,1,"NZ"
2022-07-03,6,0.0264526640588043,0.0227084355610871,0.0301448229848447,0.0160543187454477,0.0372864655489727,1,"NZ"
2022-07-04,7,0.0256602074066783,0.022460590099026,0.0288261968326542,0.0163664476338282,0.0351743643785119,1,"NZ"
2022-07-05,8,0.0245845238014324,0.0215514031529989,0.027640150131119,0.0155997649288497,0.0336870891178011,1,"NZ"
2022-07-06,9,0.0231311871992035,0.0201514278372896,0.0261176886507672,0.0144075740820415,0.0318574066910904,1,"NZ"
2022-07-07,10,0.0213524568769903,0.0185153221015235,0.0241502955604984,0.0132474721522717,0.0294244083175942,1,"NZ"
2022-07-08,11,0.0191781375153286,0.0165973090985012,0.0217360642990323,0.0118417578124612,0.0265410000283298,1,"NZ"
2022-07-09,12,0.0167250040451319,0.0142181258571248,0.0192707925609623,0.00934076810553541,0.0240296968609888,1,"NZ"
2022-07-10,13,0.014395115989299,0.011612603920937,0.0170917697429931,0.00622724840974964,0.0224325851874235,0.999875,"NZ"
2022-07-11,14,0.0121680827134125,0.00928707166239828,0.0150339534618893,0.00374784979339811,0.020494926369323,0.998375,"NZ"
2022-07-12,15,0.0100963127375255,0.00735493734547443,0.0129089164437128,0.00200655054172356,0.0181909348655998,0.9935,"NZ"
2022-07-13,16,0.00825563776474736,0.00562293997340646,0.010786767022489,0.000916184684099354,0.0158099417216371,0.986,"NZ"
2022-07-14,17,0.00644486795470556,0.00381827505718868,0.00912518488607317,-0.000989567009619607,0.0140403220442595,0.955625,"NZ"
2022-07-15,18,0.0046310328914192,0.00188583771947148,0.00739448368600271,-0.003403917683768,0.0128257518172161,0.8705,"NZ"
2022-07-16,19,0.00266413935377185,-0.000167789921853956,0.00552542305319448,-0.00548138694487947,0.0111333405761244,0.738,"NZ"
2022-07-17,20,0.000641537476628429,-0.00207345966630323,0.00339208375860101,-0.00722200212856943,0.00880995157390893,0.56275,"NZ"
2022-07-18,21,-0.00152964585131521,-0.00398186509999432,0.00102684187999924,-0.00880193174207193,0.00603379993622368,0.34775,"NZ"
2022-07-19,22,-0.00375641676672656,-0.00620555743428652,-0.00123817050182251,-0.0110289337871294,0.00384302008570142,0.161,"NZ"
2022-07-20,23,-0.00631789453859488,-0.00900362148653988,-0.00365012882207627,-0.0142971336037204,0.00177690965639893,0.062125,"NZ"
2022-07-21,24,-0.00916811494529313,-0.0119841575628121,-0.00643475392431614,-0.0174301905089189,-0.00088266602135079,0.014875,"NZ"
2022-07-22,25,-0.0123896434202471,-0.0150806672195714,-0.00968114991819036,-0.0203516701629876,-0.00439278325062909,0.001,"NZ"
2022-07-23,26,-0.0158923356124658,-0.0184675189641301,-0.0133216415474,-0.0233162223644489,-0.00849750822704514,0,"NZ"
2022-07-24,27,-0.019599799561322,-0.0222409074857592,-0.0170953239218448,-0.0268916970769556,-0.0122979726307162,0,"NZ"
2022-07-25,28,-0.0231401988011188,-0.0259604211446862,-0.0203978269386171,-0.0310679651298562,-0.0151162884493889,0,"NZ"
2022-07-26,29,-0.0263648807504357,-0.0292824512144649,-0.0235415637672001,-0.0348311416201826,-0.0181643464055773,0,"NZ"
2022-07-27,30,-0.0293475338477998,-0.03207190604568,-0.0265838553839697,-0.037689461008348,-0.021278396092133,0,"NZ"
2022-07-28,31,-0.0320019918557466,-0.0345671650781427,-0.0293998215813169,-0.0398375319919627,-0.0244918384199876,0,"NZ"
2022-07-29,32,-0.034271850650188,-0.0369853294664912,-0.0316451769168635,-0.0422418275797241,-0.0264961730984904,0,"NZ"
2022-07-30,33,-0.0358449788314403,-0.0389117303754958,-0.0330305507157238,-0.0445493263272423,-0.0274519405836184,0,"NZ"
2022-07-31,34,-0.0367110854590953,-0.0398875656261086,-0.0337453449770364,-0.0457521341881104,-0.0280455453288962,0,"NZ"
2022-08-01,35,-0.0368596376983157,-0.0399154133458841,-0.0339581698121734,-0.0457398939849146,-0.0284632026349636,0,"NZ"
2022-08-02,36,-0.03628546793801,-0.0390851351282031,-0.0334934620308143,-0.0445078107984246,-0.0282736348164398,0,"NZ"
2022-08-03,37,-0.0350208465803825,-0.0378581404260421,-0.0322490427064797,-0.0431970253915372,-0.0268970631637644,0,"NZ"
2022-08-04,38,-0.0335506541147645,-0.0365766671768468,-0.0305173226131379,-0.0420629581465616,-0.024811618587996,0,"NZ"
2022-08-05,39,-0.0319389833922044,-0.0349846439254791,-0.0288243105242962,-0.0406966704664949,-0.0229107350853949,0,"NZ"
2022-08-06,40,-0.0302340533239556,-0.0331518607884833,-0.0271627879056979,-0.0387061956899447,-0.0214779888801658,0,"NZ"
2022-08-07,41,-0.0283346344696294,-0.0310774506643743,-0.0255122811325892,-0.0364090256398533,-0.0201778495530345,0,"NZ"
2022-08-08,42,-0.0263690681254465,-0.0293241580366972,-0.0235381598070421,-0.0345320750665933,-0.0179261708958774,0,"NZ"
2022-08-09,43,-0.0248222506395304,-0.0278964275058153,-0.0216854361240819,-0.033541656315713,-0.0155659020284537,0,"NZ"
