"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location","pathogen"
2022-09-21,2,0.00324875863914054,-0.00599877618401001,0.0122923722108927,-0.0238458938617474,0.0293788999947045,0.59375,"NZ","SARSCOV2"
2022-09-22,3,0.00355745812698727,-0.00510779354447033,0.0122130369955439,-0.0222591485152252,0.0285315207699496,0.611625,"NZ","SARSCOV2"
2022-09-23,4,0.00430752443665949,-0.00409343279901753,0.0124595152763464,-0.0203374814511954,0.027822438192157,0.639375,"NZ","SARSCOV2"
2022-09-24,5,0.00519994259362111,-0.00260952316287666,0.0128851854523856,-0.0175435128139388,0.0274417235851161,0.67775,"NZ","SARSCOV2"
2022-09-25,6,0.0063996536634523,-0.000783352844134555,0.0134533902820247,-0.0145975968358729,0.0271770255776101,0.72675,"NZ","SARSCOV2"
2022-09-26,7,0.00788190651630449,0.00126916430558532,0.0145034744562511,-0.0115261004844826,0.0271118692328604,0.78625,"NZ","SARSCOV2"
2022-09-27,8,0.00969183858125455,0.00339006607077197,0.0157998407705603,-0.00890829726275749,0.0275254513729963,0.846875,"NZ","SARSCOV2"
2022-09-28,9,0.0115804715513714,0.00573655193451916,0.017362545148409,-0.005627561765474,0.0283507834662356,0.90625,"NZ","SARSCOV2"
2022-09-29,10,0.0137472432755623,0.00848295219517625,0.0192747088975157,-0.0020133055862747,0.0293250523409821,0.95375,"NZ","SARSCOV2"
2022-09-30,11,0.0162141124444746,0.0113570764770732,0.0212369229122699,0.00192382505073041,0.0306862501375345,0.986125,"NZ","SARSCOV2"
2022-10-01,12,0.0189019706855815,0.0142198037781739,0.0236641646055302,0.00543906592773998,0.0325020169322553,0.997875,"NZ","SARSCOV2"
2022-10-02,13,0.0214941846280761,0.0169543864783881,0.0262214220508138,0.00831234431876316,0.0347443964402702,0.99975,"NZ","SARSCOV2"
2022-10-03,14,0.0239971995050352,0.0196047245531464,0.028559167578759,0.0112920244057188,0.0369867285500945,1,"NZ","SARSCOV2"
2022-10-04,15,0.0264418127378507,0.0222000943820468,0.0307237094339771,0.0143912191499387,0.0387972607622188,1,"NZ","SARSCOV2"
2022-10-05,16,0.0287286690092072,0.024714091352852,0.0327011465573224,0.0173439194896276,0.0404120346398122,1,"NZ","SARSCOV2"
2022-10-06,17,0.0308293256104935,0.0269482869254858,0.0347115105778267,0.0197417149207457,0.0424134533353427,1,"NZ","SARSCOV2"
2022-10-07,18,0.0325101970320421,0.0286186904121506,0.0365792259754212,0.0212407740367378,0.0445184529210708,1,"NZ","SARSCOV2"
2022-10-08,19,0.0338573467855272,0.029988761246916,0.037931913821751,0.022496336458828,0.046217453296978,1,"NZ","SARSCOV2"
2022-10-09,20,0.0347770460057597,0.0309079038155691,0.0387978045264353,0.0235772809135838,0.0468253917364655,1,"NZ","SARSCOV2"
2022-10-10,21,0.0353537013281864,0.0314855993736204,0.0392355085153241,0.0246022327777935,0.0471893952436965,1,"NZ","SARSCOV2"
2022-10-11,22,0.0354730751314225,0.0316318378738306,0.0393003943908639,0.0245589094239192,0.0473269073918568,1,"NZ","SARSCOV2"
2022-10-12,23,0.0351925669684177,0.0313353493901974,0.0392205756001149,0.0239983415485454,0.0474682975522069,1,"NZ","SARSCOV2"
2022-10-13,24,0.0346726187873367,0.0306736439529665,0.0385818286049077,0.0234054795952896,0.0468075784181136,1,"NZ","SARSCOV2"
2022-10-14,25,0.0337543489167926,0.0298025771260244,0.0375712910598912,0.0228372484143088,0.0455119440879714,1,"NZ","SARSCOV2"
2022-10-15,26,0.0324372994346296,0.0286885306570683,0.0362200369886528,0.021946623833078,0.0434709862847723,1,"NZ","SARSCOV2"
2022-10-16,27,0.0308206032328411,0.0270874583066876,0.0345552153362102,0.0203206939284887,0.0417772984744139,1,"NZ","SARSCOV2"
2022-10-17,28,0.0291037382409196,0.0253404872458078,0.0328943372898542,0.0184985356029744,0.040360098188716,1,"NZ","SARSCOV2"
