"time","t_step","y","lb_50","ub_50","lb_95","ub_95","location"
2022-09-06,1,170.018857226873,162.878175063861,177.421666731432,150.183300960885,191.855146813512,"NZ"
2022-09-07,2,159.905680577317,153.952619527404,165.87229192363,143.333805862823,177.58278350921,"NZ"
2022-09-08,3,150.330050954356,145.485650924979,155.362271791102,136.56558926855,165.024222847176,"NZ"
2022-09-09,4,141.464943882649,137.297910579501,145.780233595099,129.5369482026,153.881858647146,"NZ"
2022-09-10,5,133.167574028337,129.520524807784,136.925866795767,122.853031836576,144.009537908432,"NZ"
2022-09-11,6,125.523480053763,122.151828305673,128.881611003554,116.311221959225,135.256743878731,"NZ"
2022-09-12,7,118.332575375833,115.300282653901,121.469979883526,109.88607130707,127.401705828081,"NZ"
2022-09-13,8,111.771724294126,108.896223827226,114.705579669368,103.713642668537,120.354827899943,"NZ"
2022-09-14,9,105.800221862914,103.039222796298,108.600661335227,98.094200493225,114.088670646939,"NZ"
2022-09-15,10,100.318912439986,97.7043152296521,103.01260516711,92.8319054467906,108.319867545869,"NZ"
2022-09-16,11,95.370961842273,92.853375479468,98.0268321971623,88.1626412500661,103.118923869984,"NZ"
2022-09-17,12,90.9783162386526,88.5833376255231,93.5134473086904,84.0261680281807,98.5701575282846,"NZ"
2022-09-18,13,87.0620380880506,84.7268706917667,89.5364963549631,80.3070295044611,94.3907582736036,"NZ"
2022-09-19,14,83.6368123584665,81.2917731326277,86.0216950070952,77.0210223695435,90.7886464933041,"NZ"
2022-09-20,15,80.6047473339906,78.2925205045238,82.9602115333647,74.12386855569,87.652912898949,"NZ"
2022-09-21,16,77.9636086291613,75.7167827641458,80.3118945629321,71.5501160728056,84.7858181868242,"NZ"
2022-09-22,17,75.7212173391542,73.4772047331326,78.0208296835177,69.4594602632676,82.4007268781483,"NZ"
2022-09-23,18,73.8484809018047,71.6294381133482,76.1242601444632,67.6548504573118,80.3353403633803,"NZ"
2022-09-24,19,72.3028893455356,70.1114767386906,74.5203153315629,66.18477736416,78.6744746094621,"NZ"
2022-09-25,20,71.127410518834,68.9545090793535,73.2780850266626,65.0789827916466,77.4340541252597,"NZ"
2022-09-26,21,70.2837635787511,68.1237173618468,72.3977318627259,64.2373650706338,76.5165502209157,"NZ"
2022-09-27,22,69.7060000085734,67.5837822414708,71.8803411188782,63.7956455612713,75.8735996461045,"NZ"
2022-09-28,23,69.49525222649,67.3821263673109,71.6560619761411,63.6657421124642,75.6400416180476,"NZ"
2022-09-29,24,69.5752313552375,67.4887930673041,71.755176680601,63.7926959588405,75.719398353988,"NZ"
2022-09-30,25,69.9860218998593,67.869379194762,72.1063128478976,64.1635472336447,76.1942118597924,"NZ"
2022-10-01,26,70.686912877978,68.5799873190129,72.8049183877619,64.7918640375641,76.860190162824,"NZ"
2022-10-02,27,71.6519996859627,69.5890243807723,73.8091335299541,65.7254722692386,77.9180267828522,"NZ"
2022-10-03,28,72.9715985573979,70.8453761724111,75.1288613394849,66.9189377438339,79.2449277819561,"NZ"
2022-10-04,29,74.5447544524048,72.4106053731217,76.6853972152698,68.4240448626426,80.8303500549492,"NZ"
2022-10-05,30,76.3870148007319,74.1747146558663,78.5659373442617,70.134637655017,82.8211137656628,"NZ"
2022-10-06,31,78.4561199632272,76.2426890319403,80.7021151370167,71.9990396373273,85.0202634959741,"NZ"
2022-10-07,32,80.8111835428462,78.5220552128011,83.0893422727395,74.2309860877277,87.5098016932509,"NZ"
2022-10-08,33,83.3305454480422,81.0010875761541,85.6660093484076,76.6470622905622,90.2360092563629,"NZ"
2022-10-09,34,86.0644194310365,83.6855925682948,88.4830591059966,79.1580099700669,93.2232338937549,"NZ"
2022-10-10,35,88.9505221028178,86.572894009308,91.4673026917003,81.9592477675426,96.2788431254392,"NZ"
2022-10-11,36,92.023671636163,89.5400021091546,94.5513459256436,84.7142111933875,99.5549368319267,"NZ"
2022-10-12,37,95.1402178820762,92.6152315416951,97.7368522423628,87.7949882013291,102.954833490987,"NZ"
2022-10-13,38,98.3219423676074,95.7149186357395,100.96335022277,90.8006657379991,106.369834798734,"NZ"
2022-10-14,39,101.515739749491,98.8272614324341,104.233503896613,93.8292426291997,109.781572570549,"NZ"
2022-10-15,40,104.667398836887,101.966670925487,107.421862042082,96.812554779152,113.165716514652,"NZ"
2022-10-16,41,107.755015998802,105.023686628265,110.531180046898,99.7501670030589,116.36014178884,"NZ"
2022-10-17,42,110.71302968588,107.896938964946,113.554144579625,102.613313541871,119.45815687721,"NZ"
2022-10-18,43,113.555932707033,110.639363566456,116.401016367877,105.384913370825,122.190586013196,"NZ"
2022-10-19,44,116.181879354447,113.280771387023,119.138280062771,107.971909721313,125.016935165245,"NZ"
2022-10-20,45,118.611007583043,115.720511595737,121.703951224704,110.368125522562,127.621463535689,"NZ"
2022-10-21,46,120.915762185393,117.978482426808,124.097959166676,112.507003783513,130.042840536177,"NZ"
2022-10-22,47,123.011449092787,120.034871395165,126.201305002307,114.463915340757,132.163141468889,"NZ"
2022-10-23,48,124.915795665596,121.917788890767,128.051020948257,116.197471109443,133.910235488017,"NZ"
2022-10-24,49,126.575170075724,123.524069614753,129.742885964621,117.836697471267,135.701026304793,"NZ"
2022-10-25,50,128.064180748647,125.011032513216,131.220174394332,119.206541897467,137.366684326533,"NZ"
2022-10-26,51,129.40102165416,126.291739783036,132.55834334384,120.353968584209,138.782148461688,"NZ"
2022-10-27,52,130.51620773686,127.417982313244,133.615673652796,121.489640341152,139.864422019962,"NZ"
2022-10-28,53,131.428103921645,128.370594425326,134.466699218072,122.553797379452,140.800341839415,"NZ"
2022-10-29,54,132.186690784366,129.160193786816,135.233434475595,123.273805701723,141.513083709535,"NZ"
2022-10-30,55,132.806668640884,129.764037739905,135.896859988643,123.923360721473,142.371303875275,"NZ"
2022-10-31,56,133.26096732087,130.2725239724,136.430715480304,124.366961674777,142.921028976637,"NZ"
2022-11-01,57,133.630958828535,130.658533764008,136.810588106724,124.76567524315,143.25152697509,"NZ"
2022-11-02,58,133.982282475682,131.046274269274,137.069989629375,125.165596877901,143.410927502529,"NZ"
2022-11-03,59,134.233431646614,131.216896814092,137.287220383485,125.431920689394,143.477228359901,"NZ"
2022-11-04,60,134.411507652645,131.352069727761,137.421296052673,125.518204236246,143.564076928124,"NZ"
2022-11-05,61,134.490808605217,131.405710759275,137.547885214695,125.542518770831,143.695080497899,"NZ"
2022-11-06,62,134.501882754383,131.419695867977,137.561499436263,125.582883468016,143.781901310316,"NZ"
2022-11-07,63,134.474125595408,131.37431181466,137.527682649159,125.515071913696,143.63615555762,"NZ"
2022-11-08,64,134.470201809607,131.366668378126,137.529370560594,125.544737602253,143.792094927933,"NZ"
2022-11-09,65,134.492283561935,131.370334246155,137.568369188784,125.537196879739,143.738878802795,"NZ"
2022-11-10,66,134.527323673798,131.375123092929,137.590436828277,125.640390310455,143.78834032214,"NZ"
2022-11-11,67,134.581285372498,131.485249999934,137.66886475098,125.706834349661,143.812727875326,"NZ"
2022-11-12,68,134.75253624782,131.715898434948,137.855409940758,125.842756106104,143.990353430995,"NZ"
2022-11-13,69,135.087943108266,132.084389487173,138.258302564322,126.228888842185,144.334158918387,"NZ"
2022-11-14,70,135.717947947355,132.747332497722,138.913786153122,126.783995381349,144.980000938653,"NZ"
2022-11-15,71,136.596694194501,133.609492852647,139.812254336897,127.593834127079,145.990825199589,"NZ"
2022-11-16,72,137.881162668658,134.801530158293,141.108851627828,128.805303676068,147.420336394185,"NZ"
2022-11-17,73,139.490130992303,136.357141756467,142.753309064583,130.358367215885,148.95782668972,"NZ"
2022-11-18,74,141.395200598013,138.2006792788,144.619774000674,132.215294074379,151.05025886908,"NZ"
2022-11-19,75,143.642085236804,140.389734283063,146.876160050231,134.341479279286,153.352819628526,"NZ"
2022-11-20,76,146.186009831885,142.906972766372,149.463591368636,136.69567200112,155.989611219452,"NZ"
2022-11-21,77,149.005248725927,145.722467234171,152.327791712696,139.508309894509,158.832104185987,"NZ"
2022-11-22,78,152.056489035148,148.781067489549,155.487997569177,142.553465018704,162.074136877109,"NZ"
2022-11-23,79,155.49707751977,151.987730327063,158.961911021862,145.763993202964,165.642843870406,"NZ"
2022-11-24,80,159.166139834578,155.620311129507,162.736578606244,149.248075549561,169.563370528371,"NZ"
2022-11-25,81,163.129874507423,159.55010661693,166.776290997276,153.009372874283,173.8322765108,"NZ"
2022-11-26,82,167.315374947011,163.702557316646,170.994947541051,157.186350226368,178.119286472947,"NZ"
2022-11-27,83,171.813928578508,168.090603381309,175.456321878133,161.571822406895,182.743766949719,"NZ"
2022-11-28,84,176.418160803676,172.706988707571,180.156998262858,166.105193117216,187.559337943397,"NZ"
2022-11-29,85,181.23909564897,177.401317724038,184.980285376106,170.609674692336,192.514420318349,"NZ"
2022-11-30,86,185.996785173765,182.16040091961,189.932171396728,175.120015284721,197.569267036099,"NZ"
2022-12-01,87,190.872365601167,186.944077465869,194.942531803406,179.777258058681,202.602433759877,"NZ"
2022-12-02,88,195.69225845342,191.767939063841,199.80171021443,184.510637761319,207.453287085038,"NZ"
2022-12-03,89,200.439808476965,196.438516375418,204.615228284155,189.152665960145,212.389145555249,"NZ"
2022-12-04,90,205.023059924442,200.937066905606,209.298720735785,193.647605845813,216.978620461431,"NZ"
2022-12-05,91,209.374172913218,205.242836241789,213.711045637737,197.777561928564,221.637967565259,"NZ"
2022-12-06,92,213.486294188617,209.269866290536,217.829683707016,201.718837325337,225.665359832066,"NZ"
2022-12-07,93,217.205523228967,212.914226725329,221.500788651107,205.319648934189,229.590750049089,"NZ"
2022-12-08,94,220.379702452143,216.097956240954,224.699141123913,208.27057776217,233.005512056825,"NZ"
2022-12-09,95,223.015257198064,218.608049270668,227.285899156151,210.537187417444,235.76828756636,"NZ"
2022-12-10,96,224.89833578154,220.335047256795,229.285732925291,212.159058743076,237.948039373912,"NZ"
2022-12-11,97,225.885963694625,221.344488371517,230.287155118314,213.037070487806,239.109207001898,"NZ"
2022-12-12,98,226.022210594629,221.50074279462,230.484407144747,213.289476253854,239.137113413207,"NZ"
2022-12-13,99,225.23111222596,220.751742349383,229.738537070195,212.385816147812,238.344153275817,"NZ"
2022-12-14,100,223.643037176628,219.071048530843,228.141369132673,210.727521034898,236.720966673392,"NZ"
2022-12-15,101,221.051643300814,216.52385054004,225.527064720198,208.306760574153,234.155033704954,"NZ"
2022-12-16,102,217.538456955761,213.143720414759,222.060774266182,204.885431066283,230.429682062291,"NZ"
2022-12-17,103,213.38851913981,209.115249601892,217.707829928506,201.096523502382,226.128954050351,"NZ"
2022-12-18,104,208.696337709589,204.474177717093,212.91599544842,196.50225381327,221.123923507055,"NZ"
2022-12-19,105,203.625381681821,199.459785564509,207.748304952209,191.634527129432,215.882802087398,"NZ"
2022-12-20,106,198.423962481894,194.354789139741,202.422577240233,186.546208238514,210.251308096117,"NZ"
2022-12-21,107,193.142867374578,189.140905467847,197.023281217748,181.699721133488,204.650186651551,"NZ"
2022-12-22,108,187.855000595111,184.07045722199,191.750386261043,176.660761740533,199.244222988299,"NZ"
2022-12-23,109,182.801136182994,179.033150145973,186.641105113864,171.753933734241,194.078265147351,"NZ"
2022-12-24,110,177.988800534758,174.25667728005,181.812624144357,167.052491748092,189.131535219491,"NZ"
2022-12-25,111,173.530499520026,169.797000658925,177.272229774697,162.995125523611,184.545666785915,"NZ"
2022-12-26,112,169.384033075553,165.750977139774,173.08548482249,159.114805918137,180.132578703734,"NZ"
2022-12-27,113,165.652978762057,162.084646278951,169.250217775382,155.51314472306,176.024999425643,"NZ"
2022-12-28,114,162.179783214089,158.658354203441,165.786213342192,152.054904212162,172.403914251905,"NZ"
2022-12-29,115,159.038495450493,155.540423938914,162.57979172026,149.147477906629,169.1425631047,"NZ"
2022-12-30,116,156.132297894721,152.705539602887,159.643388536773,146.457779787188,166.245291419336,"NZ"
2022-12-31,117,153.506276312156,150.127184979908,156.9464001606,143.895183844586,163.471555058747,"NZ"
2023-01-01,118,151.045637736931,147.698345995545,154.408117415965,141.352773517303,160.792503073771,"NZ"
2023-01-02,119,148.597753295302,145.2613668479,151.973201258582,138.833976852413,158.335774955353,"NZ"
2023-01-03,120,146.264835742399,142.929481896125,149.577716560752,136.45724116674,155.905359998397,"NZ"
2023-01-04,121,143.779160194203,140.510065100834,147.117723905884,134.121610429711,153.308473432409,"NZ"
2023-01-05,122,141.208744610136,137.983964676183,144.568749091994,131.623011396815,150.871157088785,"NZ"
2023-01-06,123,138.514972802874,135.248028637554,141.866364004034,129.068985348579,148.222620929613,"NZ"
2023-01-07,124,135.646601123927,132.374189196188,138.935514986396,126.288481045034,145.317230416457,"NZ"
