"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location","pathogen"
2022-06-29,2,0.0274280507250486,0.020240951776249,0.034767235608993,0.00582087864000154,0.0491538132303021,0.994833333333333,"NZ","SARSCOV2"
2022-06-30,3,0.0274452169030726,0.0207781712594888,0.0342472102840048,0.00744708905749074,0.0475487065883341,0.997166666666667,"NZ","SARSCOV2"
2022-07-01,4,0.0275473341278425,0.0212842860338083,0.0336606723683384,0.00916123730626688,0.0461443800274983,0.999166666666667,"NZ","SARSCOV2"
2022-07-02,5,0.0274783946093513,0.0218679516588816,0.0329377950768419,0.0109859487793043,0.0440622532813702,0.999666666666667,"NZ","SARSCOV2"
2022-07-03,6,0.0273118319976988,0.0223684902592547,0.0322347586326404,0.0127181381679047,0.0417521070078813,0.999833333333333,"NZ","SARSCOV2"
2022-07-04,7,0.0270552721684543,0.0227596409159918,0.0316044281204884,0.014287151297749,0.0400103433891817,1,"NZ","SARSCOV2"
2022-07-05,8,0.0266739166415446,0.0227062594852474,0.0309255556905532,0.0151063166498926,0.0386607422253956,1,"NZ","SARSCOV2"
2022-07-06,9,0.0261520133246425,0.0222984437751959,0.0300117575565575,0.0151659901491359,0.037357248982953,1,"NZ","SARSCOV2"
2022-07-07,10,0.0252273688622351,0.0217596509765163,0.0288642268002546,0.0150725774046548,0.0357325125962826,1,"NZ","SARSCOV2"
2022-07-08,11,0.0240515593216153,0.0209313431517657,0.0274329123887322,0.0146779001727938,0.0337733288505914,1,"NZ","SARSCOV2"
2022-07-09,12,0.022591328383974,0.0195297154084764,0.0259405871110117,0.0137194274990894,0.0322473189686055,1,"NZ","SARSCOV2"
2022-07-10,13,0.0210227791967128,0.0178694789214218,0.0243053923583549,0.0118948012769862,0.0307656003634275,1,"NZ","SARSCOV2"
2022-07-11,14,0.0191588522000865,0.0159196212744099,0.0224150847463109,0.00995745509535884,0.0290746955739821,1,"NZ","SARSCOV2"
2022-07-12,15,0.0169832009158384,0.0138644628015512,0.0201804164776545,0.00813137075739432,0.0263996226201735,1,"NZ","SARSCOV2"
2022-07-13,16,0.0145655587485414,0.0116044814972267,0.0175883554883733,0.00619128493860066,0.0234376814227134,0.999666666666667,"NZ","SARSCOV2"
2022-07-14,17,0.0119874558308233,0.00900130141200273,0.0149055048062592,0.00350993682379324,0.0206767276891157,0.996666666666667,"NZ","SARSCOV2"
2022-07-15,18,0.00924188937520221,0.006144331774804,0.0123362730222183,0.000243628154154951,0.018464513363571,0.978,"NZ","SARSCOV2"
2022-07-16,19,0.00654422161368418,0.00343527020604584,0.00972407877027592,-0.00268071202144742,0.0158162989563323,0.919166666666667,"NZ","SARSCOV2"
2022-07-17,20,0.00380578022816058,0.000778678241852404,0.00687345684130003,-0.0053096932362394,0.012900102230796,0.804666666666667,"NZ","SARSCOV2"
2022-07-18,21,0.00111961327578847,-0.00184064030383468,0.00403172997203316,-0.00751244549779662,0.00975791240632255,0.601166666666667,"NZ","SARSCOV2"
2022-07-19,22,-0.00163645275730673,-0.00456213888737644,0.00126576103966314,-0.0103482639091758,0.00694980665600957,0.355166666666667,"NZ","SARSCOV2"
2022-07-20,23,-0.00429220628169835,-0.00741521667838962,-0.00123638931306136,-0.0135060065882887,0.0047102468070278,0.171666666666667,"NZ","SARSCOV2"
2022-07-21,24,-0.00688087807971849,-0.0101474392876537,-0.00382381260038844,-0.0164214555820972,0.00232250459332439,0.07,"NZ","SARSCOV2"
2022-07-22,25,-0.00945144432710077,-0.012616573004107,-0.00643366083904651,-0.0187615393857655,-0.000480007782267186,0.0201666666666667,"NZ","SARSCOV2"
2022-07-23,26,-0.0120321094990183,-0.0149598056740452,-0.00903722638239701,-0.0207935970381318,-0.00328980921702873,0.00383333333333333,"NZ","SARSCOV2"
2022-07-24,27,-0.0144697736630865,-0.0174110858243355,-0.0115505399409404,-0.0230266877630368,-0.00570261106639492,0,"NZ","SARSCOV2"
2022-07-25,28,-0.0167028784081835,-0.0199127434248167,-0.0136999803903139,-0.0258626906064074,-0.00761243933580229,0,"NZ","SARSCOV2"
2022-07-26,29,-0.0190089509788196,-0.0222736315835748,-0.0159255677146062,-0.0285072625879243,-0.00991847770117307,0,"NZ","SARSCOV2"
2022-07-27,30,-0.0212340760254648,-0.0243569030906789,-0.018173325727443,-0.0304761382845345,-0.0122114079047057,0,"NZ","SARSCOV2"
2022-07-28,31,-0.0233767728795709,-0.0263792089767456,-0.0203945134444949,-0.0321951145943656,-0.0146461773977261,0,"NZ","SARSCOV2"
2022-07-29,32,-0.0253864792576057,-0.0284108994188272,-0.0224443205780431,-0.0344193289719231,-0.0167385128468108,0,"NZ","SARSCOV2"
2022-07-30,33,-0.0272193762008768,-0.0304639786535013,-0.0241053821677621,-0.0367925127024463,-0.0180112666068521,0,"NZ","SARSCOV2"
2022-07-31,34,-0.0289041200491327,-0.0322259595051249,-0.0257357388011983,-0.0385808738451517,-0.0193543659788365,0,"NZ","SARSCOV2"
2022-08-01,35,-0.0303306102092193,-0.0335996329571477,-0.0272472815202158,-0.0400391116616146,-0.021121631679497,0,"NZ","SARSCOV2"
2022-08-02,36,-0.0316585374694802,-0.0346616220649101,-0.0286185869653288,-0.0406837279513662,-0.0226845416561606,0,"NZ","SARSCOV2"
2022-08-03,37,-0.0328121455268398,-0.0357602789262916,-0.0296367399133359,-0.0417802809106572,-0.0235894074021483,0,"NZ","SARSCOV2"
2022-08-04,38,-0.0336013482106106,-0.0367168854769038,-0.0303784247508303,-0.0430872612578425,-0.023750983280064,0,"NZ","SARSCOV2"
2022-08-05,39,-0.0341536921506087,-0.0373694141115648,-0.0308545007361509,-0.0440283051911005,-0.0240970948807681,0,"NZ","SARSCOV2"
2022-08-06,40,-0.0344534450233915,-0.0377660297076829,-0.031150273566497,-0.0441261970365573,-0.0247328818831876,0,"NZ","SARSCOV2"
2022-08-07,41,-0.034543234264508,-0.0376927299287562,-0.0313692281137339,-0.0437618681715929,-0.0252245042721038,0,"NZ","SARSCOV2"
2022-08-08,42,-0.0343945942616868,-0.0376043489460756,-0.0312800810467748,-0.0436268594901763,-0.0248844671728381,0,"NZ","SARSCOV2"
2022-08-09,43,-0.0342616504567137,-0.0376111807714135,-0.030853663683643,-0.0439386986767027,-0.0243414362113496,0,"NZ","SARSCOV2"
2022-08-10,44,-0.0340304769955555,-0.0375478362353134,-0.0305721223322111,-0.0440831171975705,-0.0239759831613764,0,"NZ","SARSCOV2"
2022-08-11,45,-0.0337831664700068,-0.0373129919771298,-0.0304501679603455,-0.0438760047163225,-0.0238518533985856,0,"NZ","SARSCOV2"
2022-08-12,46,-0.0336181528546673,-0.0370050575773706,-0.0303644498481612,-0.0431102585657038,-0.0240183792064878,0,"NZ","SARSCOV2"
2022-08-13,47,-0.0334567705707234,-0.0367571855127968,-0.0301857481357115,-0.0429788105282685,-0.0237517851697258,0,"NZ","SARSCOV2"
2022-08-14,48,-0.0333131621872584,-0.0366886167978171,-0.0299427663031027,-0.043571021860749,-0.0231138923386534,0,"NZ","SARSCOV2"
2022-08-15,49,-0.033263021605173,-0.036744839625289,-0.029841664366332,-0.0435371521558683,-0.0227861692780637,0,"NZ","SARSCOV2"
2022-08-16,50,-0.0333384859391392,-0.0367505463258133,-0.0299251577052642,-0.0434425712889891,-0.0230871476371199,0,"NZ","SARSCOV2"
2022-08-17,51,-0.0335276945579444,-0.036923761121604,-0.0302071166225945,-0.0434191547220652,-0.0237833339618499,0,"NZ","SARSCOV2"
2022-08-18,52,-0.0337280920365595,-0.0371917126827486,-0.0304460150894869,-0.0437103601124196,-0.0238245817537054,0,"NZ","SARSCOV2"
2022-08-19,53,-0.0340099283689912,-0.0375972150458724,-0.0304601156258277,-0.044418767928078,-0.0235979855145254,0,"NZ","SARSCOV2"
2022-08-20,54,-0.0341550867123548,-0.0378298062244156,-0.0305157606259382,-0.0448074833672905,-0.0234290146926569,0,"NZ","SARSCOV2"
2022-08-21,55,-0.0342158743197885,-0.037747359717216,-0.0306114010367627,-0.0446278124862169,-0.0237268595218559,0,"NZ","SARSCOV2"
2022-08-22,56,-0.0342109263176467,-0.0375711954185949,-0.0307377653530159,-0.0441885159795176,-0.0240312104280352,0,"NZ","SARSCOV2"
2022-08-23,57,-0.0340699131626225,-0.0375338254217442,-0.030720542017978,-0.0440457580435249,-0.0236008269448091,0,"NZ","SARSCOV2"
2022-08-24,58,-0.033890549760851,-0.037482369726049,-0.0303894015382966,-0.0443496842710733,-0.0228997829348148,0,"NZ","SARSCOV2"
