"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location"
2022-09-14,2,-0.0234141396057095,-0.0319499375815748,-0.0150788954534924,-0.0485918702451979,0.000522346278103607,0.028375,"NZ"
2022-09-15,3,-0.0232471916406185,-0.0312211735481267,-0.0154125601264883,-0.0466673213370477,-0.000741471380744573,0.022,"NZ"
2022-09-16,4,-0.0229126940395759,-0.0303342913278741,-0.0156360164678211,-0.0448609737225363,-0.00180627865763505,0.017,"NZ"
2022-09-17,5,-0.0224942129640313,-0.0292117514736949,-0.0157236915730796,-0.0424380151022128,-0.00304434510399558,0.011875,"NZ"
2022-09-18,6,-0.021975867591761,-0.0281569922647158,-0.0157323473872142,-0.0400480597632383,-0.00389325789027393,0.007,"NZ"
2022-09-19,7,-0.0211665566254182,-0.0268445778486033,-0.0155852421257876,-0.0375630941084825,-0.00477450962381703,0.005125,"NZ"
2022-09-20,8,-0.0200488769676035,-0.0254507661151768,-0.0148688586818111,-0.0357771214768129,-0.00480356038406844,0.004625,"NZ"
2022-09-21,9,-0.0186990498701918,-0.0237473711695864,-0.0138349343820527,-0.0336319094974344,-0.00430828766479683,0.004625,"NZ"
2022-09-22,10,-0.0170458690356852,-0.0217772074181246,-0.0124954185961619,-0.0310770618010786,-0.00358327308177434,0.005,"NZ"
2022-09-23,11,-0.0150450341659205,-0.0194317365847674,-0.0108427832780364,-0.0282027234375678,-0.00277891834026969,0.0075,"NZ"
2022-09-24,12,-0.0128383734811979,-0.0170361023910059,-0.00879217465275928,-0.0254561200187425,-0.0010540084276272,0.0155,"NZ"
2022-09-25,13,-0.0103530489302055,-0.0144599201301701,-0.00619256769570198,-0.0229092214418183,0.00108111638658618,0.038375,"NZ"
2022-09-26,14,-0.00753921522425749,-0.0116787914080514,-0.00343324509903531,-0.0199296737287233,0.00381210749032667,0.102625,"NZ"
2022-09-27,15,-0.00450796360457906,-0.00851292100785428,-0.000614739527546204,-0.0163840208927509,0.00647704801776709,0.219375,"NZ"
2022-09-28,16,-0.00124485634212856,-0.00498918833209072,0.00244773209146998,-0.0122485612183014,0.00939958839021937,0.412875,"NZ"
2022-09-29,17,0.00226200544454791,-0.00147748170556916,0.00590572056884309,-0.0084063529678466,0.0129806560354215,0.65525,"NZ"
2022-09-30,18,0.00573947407908104,0.00194139557822526,0.00949506742625172,-0.00509630945977373,0.0166872224858955,0.848875,"NZ"
2022-10-01,19,0.00918881406649907,0.00531955953411378,0.012933742105282,-0.00177284750152937,0.0204046716105043,0.9505,"NZ"
2022-10-02,20,0.01249894282196,0.00880677826730425,0.0162613519282337,0.00182470915064963,0.0237878689197089,0.990625,"NZ"
2022-10-03,21,0.0158209097607491,0.0122399920727652,0.0194351762731642,0.00579194699656118,0.0267091538570766,0.998375,"NZ"
2022-10-04,22,0.0189852271081077,0.0153947173604057,0.022677271702271,0.00904964896178193,0.030019116537723,0.99975,"NZ"
2022-10-05,23,0.0218720015096112,0.0181188591028936,0.0257477264516082,0.0114192998832196,0.0333477173799968,1,"NZ"
2022-10-06,24,0.0243560158655693,0.0206311247662465,0.0283195008539545,0.0136719986179804,0.0364476298499856,1,"NZ"
2022-10-07,25,0.0265309994846272,0.022848289790304,0.0304169242837862,0.015988321828898,0.0384694940915764,1,"NZ"
2022-10-08,26,0.028295778780711,0.0247446847162291,0.0321036044654683,0.0178974011264828,0.0400623316778863,1,"NZ"
2022-10-09,27,0.0296781781522566,0.0260978954627229,0.0335593477753016,0.0192801588108175,0.0411898680111244,1,"NZ"
2022-10-10,28,0.0306175922314744,0.0268796296851332,0.0346107375614024,0.0199628916605531,0.0426266441942142,1,"NZ"
2022-10-11,29,0.031188450373568,0.0273442247885733,0.0351623818754652,0.0203834982669422,0.0432337035898133,1,"NZ"
