"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location"
2022-06-08,2,-0.00397460848625686,-0.0118169356975455,0.00375290543128104,-0.0266165773662,0.019050411655774,0.365875,"NZ"
2022-06-09,3,-0.00420992490831384,-0.0113172821117287,0.00267886783441496,-0.0246236774587877,0.0161782450349872,0.34625,"NZ"
2022-06-10,4,-0.00434801483669478,-0.0107041862062498,0.00186770301744965,-0.0226289605022778,0.0137654529990545,0.322125,"NZ"
2022-06-11,5,-0.00429495895504584,-0.00991329226687276,0.00116068150378856,-0.0203291870228818,0.0114798740497264,0.300625,"NZ"
2022-06-12,6,-0.00404265944043658,-0.0088912714950411,0.000595189021569409,-0.0178520719534258,0.00950534396278703,0.278875,"NZ"
2022-06-13,7,-0.00366447749000542,-0.00789158556833303,0.000491919545603459,-0.0158662270934948,0.00871666948219158,0.27875,"NZ"
2022-06-14,8,-0.00256448739439907,-0.0065934178333058,0.00141352678065498,-0.0142016013343733,0.00936417463510697,0.33675,"NZ"
2022-06-15,9,-0.000742811598788418,-0.00453449919061999,0.00322995415590377,-0.0122158650436214,0.0106177044770729,0.453125,"NZ"
2022-06-16,10,0.00205632586382176,-0.00168233427379394,0.00563545505265384,-0.0090798469275607,0.012761931015016,0.642875,"NZ"
2022-06-17,11,0.00545998514493018,0.00193282475864676,0.00880526635072365,-0.00500625304444968,0.0153374532902863,0.84825,"NZ"
2022-06-18,12,0.00948840416350683,0.00607800248920665,0.012861572377312,-0.000951050075533155,0.0193215771597931,0.964625,"NZ"
2022-06-19,13,0.0140664892514524,0.0104873621469321,0.0175969763299244,0.00327200250984598,0.0243931200135683,0.995,"NZ"
2022-06-20,14,0.0190546073341351,0.0154139185657349,0.0226058380668934,0.00818806104114773,0.0295666358747397,0.9995,"NZ"
2022-06-21,15,0.0244539212625221,0.0210164356686793,0.0278309116473638,0.014089069413234,0.0346581926962691,1,"NZ"
2022-06-22,16,0.0302236225666936,0.0270120532738349,0.0333999111657217,0.0208061146114443,0.0395570331315355,1,"NZ"
2022-06-23,17,0.0362102243770392,0.0329883023294402,0.0392698872822705,0.0270123430360645,0.0456200492314894,1,"NZ"
2022-06-24,18,0.0411489729743493,0.0378696110981278,0.0445034299424398,0.0314146657932554,0.0515551977804574,1,"NZ"
2022-06-25,19,0.0449901316103039,0.0415365056929327,0.0484427380149923,0.0350454221722023,0.0556409643677294,1,"NZ"
2022-06-26,20,0.0476097385624339,0.0442102276072371,0.0509800862762346,0.0378641975863397,0.057912240878081,1,"NZ"
2022-06-27,21,0.0490058965138074,0.045858178685221,0.0522429612226751,0.0401995056582438,0.0586226317458044,1,"NZ"
2022-06-28,22,0.049347349235878,0.0462384072898356,0.0525544342676079,0.0406863756617324,0.0586062762461003,1,"NZ"
2022-06-29,23,0.0488341835214356,0.0455130443817886,0.0520764873560833,0.0394409991110072,0.0585475634471145,1,"NZ"
2022-06-30,24,0.0475335211526247,0.044148750443185,0.0508953864657702,0.037900655932753,0.057399796289237,1,"NZ"
2022-07-01,25,0.0454100043181005,0.0422306011604792,0.0486624622566121,0.036180885770345,0.0547476805685927,1,"NZ"
2022-07-02,26,0.0425602010589934,0.0395789433444387,0.0455165271430644,0.0341262792414342,0.0511872121092409,1,"NZ"
2022-07-03,27,0.0390215177919737,0.0361511612657415,0.0418602433276425,0.030734877902999,0.0476005212605118,1,"NZ"
2022-07-04,28,0.0353882795541631,0.0322825487268197,0.0383407453456421,0.0266562628332746,0.0443030641606701,1,"NZ"
2022-07-05,29,0.031620807842351,0.0285161901872606,0.0347023185204862,0.0225287518717707,0.0408718966193119,1,"NZ"
2022-07-06,30,0.0277979965036002,0.0248500213596061,0.0308661218235371,0.0190278072060976,0.0367693456696981,1,"NZ"
2022-07-07,31,0.0239962732217545,0.0212717279752404,0.0268944361424903,0.015872307831608,0.0320887957229551,1,"NZ"
2022-07-08,32,0.0202578722137314,0.0174298615521404,0.0231084433715907,0.0120586621593164,0.0282820632649796,1,"NZ"
2022-07-09,33,0.0168301615693198,0.0138075655382051,0.0198924097014697,0.00786756367769725,0.025477651056338,0.99975,"NZ"
2022-07-10,34,0.0138119369776013,0.0106893149097227,0.0169219504467315,0.00443759862157134,0.0228614286746853,0.998125,"NZ"
2022-07-11,35,0.01111299920569,0.00816478970169388,0.0141272624710425,0.00221643012035608,0.0199034398655663,0.99375,"NZ"
2022-07-12,36,0.00888899815162736,0.0061826881872471,0.0116254723076723,0.000882401159486279,0.016779707043385,0.9855,"NZ"
