"time","t_step","y","lb_50","ub_50","lb_95","ub_95","location","pathogen"
2022-08-02,1,95.9900440278199,92.275846817458,99.8244038500894,85.2205301455987,107.197774379127,"NZ","SARS-CoV-2"
2022-08-03,2,92.2618887300451,89.1526831499763,95.470290497853,83.2252594681241,101.47119806129,"NZ","SARS-CoV-2"
2022-08-04,3,88.6920028487927,86.0586272880616,91.4019279063298,80.9973868165299,96.5137678503331,"NZ","SARS-CoV-2"
2022-08-05,4,85.3233910645963,83.0292328579857,87.6541030434137,78.618069894961,92.0185805838643,"NZ","SARS-CoV-2"
2022-08-06,5,82.1085462676643,80.0455664839769,84.1703784977174,76.1862965405804,88.0161668186986,"NZ","SARS-CoV-2"
2022-08-07,6,79.0709094198985,77.1993493651863,80.9401842237236,73.7819365647703,84.5575196194882,"NZ","SARS-CoV-2"
2022-08-08,7,76.2066114211997,74.4655091231446,77.9565767173079,71.253843659693,81.3855021243844,"NZ","SARS-CoV-2"
2022-08-09,8,73.4937422524109,71.8628215289814,75.178532500377,68.761231481234,78.5107001924277,"NZ","SARS-CoV-2"
2022-08-10,9,70.9461088806989,69.3827898161951,72.5747426502808,66.3457364061729,75.8463356607023,"NZ","SARS-CoV-2"
2022-08-11,10,68.5321836693192,66.9853638108945,70.1337485559537,63.9853941527803,73.3125762374651,"NZ","SARS-CoV-2"
2022-08-12,11,66.2519537445136,64.7297623660305,67.8096407147752,61.7689543922457,70.8949048247014,"NZ","SARS-CoV-2"
2022-08-13,12,64.073657126899,62.5584753493446,65.5908111561674,59.6679610480552,68.6266856875794,"NZ","SARS-CoV-2"
2022-08-14,13,61.9795479320862,60.4889480211067,63.4699086615152,57.6592874034486,66.4071080566138,"NZ","SARS-CoV-2"
2022-08-15,14,59.9490435209773,58.5093621635162,61.4560222859192,55.7243405379833,64.2819708122867,"NZ","SARS-CoV-2"
2022-08-16,15,58.0023003406002,56.5776017496627,59.4809282884773,53.9167279875567,62.2616289742839,"NZ","SARS-CoV-2"
2022-08-17,16,56.1097252249028,54.7061663609233,57.568649644753,52.1985832679336,60.3645266375106,"NZ","SARS-CoV-2"
2022-08-18,17,54.283156345826,52.9038779478905,55.6935175421986,50.4675446423169,58.44930309664,"NZ","SARS-CoV-2"
2022-08-19,18,52.4963910947607,51.167636090314,53.8574547647666,48.7966003896126,56.5932988664793,"NZ","SARS-CoV-2"
2022-08-20,19,50.7587759629527,49.4544804764325,52.108540077219,47.1527403082931,54.7435505374802,"NZ","SARS-CoV-2"
2022-08-21,20,49.0724229920947,47.8208971472863,50.4084718850608,45.5406053037526,53.0114009665071,"NZ","SARS-CoV-2"
2022-08-22,21,47.4553157762571,46.2533668336556,48.7308614638361,43.9827085261516,51.2949478528477,"NZ","SARS-CoV-2"
