"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location"
2022-08-24,2,-0.0271752465497959,-0.0344687131998618,-0.0196693137196469,-0.0484541168569133,-0.00568584634138965,0.00775,"NZ"
2022-08-25,3,-0.027044442301662,-0.033657240805508,-0.0201579714153708,-0.0465320900516488,-0.007540949370818,0.004125,"NZ"
2022-08-26,4,-0.0269339328430864,-0.0330095898694529,-0.0206911674246764,-0.0445862716577395,-0.00901247246542167,0.001875,"NZ"
2022-08-27,5,-0.0267362606209858,-0.0321515657467919,-0.0212696854030046,-0.0422597091966515,-0.010736722822368,0.00075,"NZ"
2022-08-28,6,-0.0266383015239646,-0.031339398951217,-0.0218094477688271,-0.0400960459523676,-0.0121726469030029,0,"NZ"
2022-08-29,7,-0.0265210369075395,-0.0308042049651269,-0.0221715124992705,-0.0386121811346812,-0.0135603530200376,0,"NZ"
2022-08-30,8,-0.026752409878156,-0.030759645653923,-0.0225754581866373,-0.0382666325516669,-0.0144132063728296,0,"NZ"
2022-08-31,9,-0.0272498566746604,-0.0312112146566283,-0.0233360492497099,-0.0384351748731931,-0.0155614799053909,0,"NZ"
2022-09-01,10,-0.0282007070289141,-0.0319297229365854,-0.0244014203951506,-0.0387900142585019,-0.0170975059267653,0,"NZ"
2022-09-02,11,-0.0294578957295242,-0.0329355928564201,-0.0259176350300425,-0.0394310116812179,-0.0191424875249089,0,"NZ"
2022-09-03,12,-0.0310458016581787,-0.0345075866384696,-0.0276095829093246,-0.0409472828488337,-0.0207269178363246,0,"NZ"
2022-09-04,13,-0.0329371741073357,-0.0365884575693896,-0.0293296444351379,-0.0433275813116483,-0.0223165002698151,0,"NZ"
2022-09-05,14,-0.0350577186451266,-0.038745846699493,-0.0313034302556028,-0.0454753658537366,-0.0242543775223046,0,"NZ"
2022-09-06,15,-0.0373397046956137,-0.0409432813945467,-0.0337327754168297,-0.0475844019003856,-0.0268958808992402,0,"NZ"
2022-09-07,16,-0.0398644537942823,-0.04338879319924,-0.0364256222602657,-0.0497825539123021,-0.0300320480008175,0,"NZ"
2022-09-08,17,-0.0425356658717271,-0.0460748572002923,-0.0390806927998544,-0.0527308168195646,-0.0326680828623972,0,"NZ"
2022-09-09,18,-0.0448726136511954,-0.0485340274652313,-0.0412536916911872,-0.0557444140309547,-0.0344831647335204,0,"NZ"
2022-09-10,19,-0.0467284916900601,-0.0505167256589618,-0.0430215303068224,-0.0578965995348424,-0.0360382965446802,0,"NZ"
2022-09-11,20,-0.0481282712930025,-0.0519166967895812,-0.0444776348888927,-0.0593181202786688,-0.0376650068789037,0,"NZ"
2022-09-12,21,-0.0490665300096262,-0.0527495916028173,-0.0456182551698867,-0.0601266911966986,-0.0388190919328945,0,"NZ"
2022-09-13,22,-0.0496496788604444,-0.0533546595365764,-0.0460090905449673,-0.0610785847046408,-0.0391358284681164,0,"NZ"
2022-09-14,23,-0.0496153659484682,-0.0535396402885762,-0.0456861952599787,-0.0616590675168772,-0.0384236663132676,0,"NZ"
2022-09-15,24,-0.0488368829269983,-0.0529700505303794,-0.0449114505049584,-0.0612711732813214,-0.0373894933195781,0,"NZ"
2022-09-16,25,-0.0475377219310071,-0.0515801872335391,-0.0436616655989199,-0.0595428043474287,-0.0362607716363519,0,"NZ"
2022-09-17,26,-0.0457043089858566,-0.0494375245559557,-0.0418249692232422,-0.0572616298359469,-0.0348659403428696,0,"NZ"
2022-09-18,27,-0.0432002818878385,-0.0469906741364492,-0.0393219953545152,-0.0546392100868101,-0.0325769551823872,0,"NZ"
2022-09-19,28,-0.0403856133324769,-0.0442671109616495,-0.036403049866859,-0.0522191831496545,-0.0293828719246987,0,"NZ"
2022-09-20,29,-0.0373326836705572,-0.0412189963845553,-0.0332975413289207,-0.049334270101041,-0.026212412383412,0,"NZ"
2022-09-21,30,-0.0339660300333406,-0.0378247665799605,-0.0301073643719107,-0.0458295773678131,-0.0230462827241807,0,"NZ"
2022-09-22,31,-0.0303444092032361,-0.034081606186271,-0.0268037010616713,-0.041746831288847,-0.0198000506044749,0,"NZ"
2022-09-23,32,-0.0264211270427088,-0.0303315802409347,-0.0228932731439999,-0.0382290344043752,-0.0158851094277007,0,"NZ"
2022-09-24,33,-0.0223905215419329,-0.0264868249366423,-0.0186604655595655,-0.0345221483281866,-0.011379294407385,0.000125,"NZ"
2022-09-25,34,-0.0182489397257037,-0.0223610998015253,-0.0143222426279952,-0.0304761472881841,-0.00691244643703073,0.000625,"NZ"
2022-09-26,35,-0.0138639068411366,-0.0178683709307599,-0.00995220955560949,-0.0258055166669004,-0.00257749976524393,0.007125,"NZ"
2022-09-27,36,-0.00937661965000247,-0.0132453559201009,-0.00555028061807317,-0.0206915894324845,0.00166249163881218,0.049875,"NZ"
2022-09-28,37,-0.00473230470571107,-0.0085025822603193,-0.000950850186085983,-0.0160322512745708,0.00660561856021517,0.202,"NZ"
2022-09-29,38,-0.00015684253976378,-0.00401127522187239,0.00384089659414566,-0.0120489974796765,0.0119194778586516,0.489,"NZ"
2022-09-30,39,0.00435395490007817,0.000396349505334515,0.00833192159419283,-0.0077188398393581,0.0163567335014914,0.769375,"NZ"
2022-10-01,40,0.00867674432104826,0.00478475693728164,0.0126332868807624,-0.00304284951255744,0.0204659916093736,0.9265,"NZ"
2022-10-02,41,0.0128935669447174,0.00908219665805921,0.0166764375337087,0.00173733895976347,0.0242164371338567,0.9885,"NZ"
2022-10-03,42,0.0168995554428091,0.0130826345968669,0.0207350824911805,0.00599356554347228,0.0283139350208817,0.998625,"NZ"
2022-10-04,43,0.0205244155591338,0.0165198862516691,0.0244642374603914,0.00908293482289009,0.0327425900300887,0.999875,"NZ"
