"time","t_step","y","lb_50","ub_50","lb_95","ub_95","location"
2022-07-05,1,579.918716614344,565.42081514367,594.08101625141,539.891798563954,621.125464348417,"NZ"
2022-07-06,2,583.487473899319,571.531500327397,595.199954779885,549.646485751282,617.89339739407,"NZ"
2022-07-07,3,587.032054394727,576.869576525505,597.074639261518,557.91515377105,616.402021299187,"NZ"
2022-07-08,4,590.564354682101,581.721687668803,599.416384681735,564.056342873909,616.808669609508,"NZ"
2022-07-09,5,594.174354072803,585.556332711547,602.461347568347,568.890036570866,618.845663611715,"NZ"
2022-07-10,6,597.70605656037,589.410684060088,605.95293119688,573.115675639533,622.063585094922,"NZ"
2022-07-11,7,601.063127803949,592.979283623781,609.444252400929,577.287244583271,625.449592905775,"NZ"
2022-07-12,8,604.594599743839,596.516041251154,612.50005172435,580.961658739348,628.549612574341,"NZ"
2022-07-13,9,607.885742927223,599.720611355666,615.598839115327,584.459877788653,631.97274837682,"NZ"
2022-07-14,10,610.553410558873,602.549608673023,618.611158539943,587.309766539523,634.858579917102,"NZ"
2022-07-15,11,612.959578588341,604.969968423143,621.004440321842,589.458133690492,637.157655200121,"NZ"
2022-07-16,12,614.767545908559,606.79395791546,622.658448730387,591.778769794377,638.318144157444,"NZ"
2022-07-17,13,615.75536793804,607.75580648878,623.378595802227,592.838910720823,639.226933188291,"NZ"
2022-07-18,14,615.168554484655,607.348146597858,623.357840387654,592.884558931207,639.014690457856,"NZ"
2022-07-19,15,613.533351688819,605.598438647459,621.88758999629,591.052573812024,637.307683246443,"NZ"
2022-07-20,16,610.214805009449,602.253495258342,618.552744537629,587.313116039965,634.105015219025,"NZ"
2022-07-21,17,605.020765307537,597.154868755449,613.265599545583,582.304937141732,628.639833064851,"NZ"
2022-07-22,18,597.916048129925,590.113227607714,605.862120761231,575.096288886941,621.14988277046,"NZ"
2022-07-23,19,588.939927207281,581.022632162041,596.814153889323,566.487109108434,612.427644412392,"NZ"
2022-07-24,20,577.881368703708,570.068082594485,585.900695812602,555.490442603548,601.10217278437,"NZ"
2022-07-25,21,564.990776584676,557.302709656555,572.921508852894,542.859180291694,588.351433488531,"NZ"
2022-07-26,22,550.446379793853,542.906862948146,558.103946143216,528.638443444349,573.279949608763,"NZ"
2022-07-27,23,534.513632475069,527.460418578976,541.853793096379,513.326375495746,556.873217981251,"NZ"
2022-07-28,24,517.708835572752,510.797896765862,524.849417661111,497.0396167082,539.470915568517,"NZ"
2022-07-29,25,500.525535472218,493.506742577086,507.512075245107,480.131037409309,521.792327015196,"NZ"
2022-07-30,26,483.027993943563,476.05917078427,489.930735631144,463.105934968583,503.687716721345,"NZ"
2022-07-31,27,465.726528770583,458.918012951742,472.464409585865,446.622068098515,485.518229475095,"NZ"
2022-08-01,28,448.88553818948,442.319449224215,455.2794798388,430.253730500031,467.686310378814,"NZ"
2022-08-02,29,432.687805408488,426.313755164489,439.056426104044,414.375256008326,451.036680372029,"NZ"
2022-08-03,30,417.580991717028,411.21812821686,423.907733069663,399.548696186398,435.907649076701,"NZ"
2022-08-04,31,403.559989341572,397.366112160337,409.82893919218,385.645263582743,421.665919684306,"NZ"
2022-08-05,32,390.743529099706,384.755910528226,396.932160793822,373.506102913743,408.38175200297,"NZ"
2022-08-06,33,379.292741938221,373.47687335728,385.250921334395,362.363568023305,396.362159164676,"NZ"
2022-08-07,34,368.824688644036,363.178597484724,374.685849518614,352.148231635829,385.706758062812,"NZ"
2022-08-08,35,359.309662112469,353.596960532691,364.980930347848,342.632329336154,376.18170369513,"NZ"
2022-08-09,36,350.542745400523,344.926859014323,356.06300190921,334.259476796232,367.332729258549,"NZ"
2022-08-10,37,342.378789665875,336.893378064904,347.757357470335,326.461226048277,358.517783222641,"NZ"
2022-08-11,38,334.66879820664,329.270081986676,340.000650251576,319.105742839533,350.519220942762,"NZ"
2022-08-12,39,327.254121821221,322.029515033505,332.631970711967,311.8601266598,342.774964172089,"NZ"
2022-08-13,40,320.159166301826,314.863749228713,325.406880771304,304.868761152474,335.849281771472,"NZ"
2022-08-14,41,313.006576367712,307.766052878819,318.347380704118,297.913767958392,328.623563373849,"NZ"
2022-08-15,42,305.928261958431,300.653068718259,311.03624900268,290.717159837665,321.20473604889,"NZ"
2022-08-16,43,298.664551424392,293.443456371944,303.724233933674,283.823051241032,313.786027327688,"NZ"
2022-08-17,44,291.288728603146,286.009018589945,296.264766923502,276.731224797777,306.313730197126,"NZ"
2022-08-18,45,283.605455810878,278.451191657399,288.625820407446,269.471910426452,298.583355665935,"NZ"
2022-08-19,46,275.730552173587,270.766588619005,280.80193951788,261.705653468522,290.594644111619,"NZ"
2022-08-20,47,267.745663173926,262.837859459589,272.689845270791,253.801884459929,282.079734439294,"NZ"
2022-08-21,48,259.607072145003,254.972997835987,264.372816826081,246.043861167258,273.736697908957,"NZ"
2022-08-22,49,251.542273369583,246.967235283896,256.183020489259,238.108518262262,265.350238930909,"NZ"
2022-08-23,50,243.535493553368,239.078476286722,248.123008684571,230.158101599547,257.09422032605,"NZ"
2022-08-24,51,235.768825082266,231.364587221061,240.208098250302,222.767424713703,249.177331151382,"NZ"
2022-08-25,52,228.33443485158,223.963752510489,232.558219642464,215.65159402144,241.33460094594,"NZ"
2022-08-26,53,221.093811769395,216.853126370662,225.364460021908,208.773830177987,233.633622966038,"NZ"
2022-08-27,54,214.13146603389,210.007802588382,218.448070248406,202.185874263864,226.612256960197,"NZ"
2022-08-28,55,207.540714234134,203.444848750221,211.854194421402,195.796683829495,219.766146059302,"NZ"
2022-08-29,56,201.254858274355,197.261688362779,205.433202013281,189.690615118564,213.44205857479,"NZ"
2022-08-30,57,195.269476995358,191.28950978639,199.261484572157,183.950306568562,207.251787814112,"NZ"
2022-08-31,58,189.435690695666,185.583736966157,193.365797634095,178.31713207493,201.117244583004,"NZ"
2022-09-01,59,183.720432136026,180.002526587959,187.623042753455,172.82315860147,195.256445160153,"NZ"
2022-09-02,60,178.067007447001,174.343228251803,181.939721713157,167.108902812522,189.346344806761,"NZ"
2022-09-03,61,172.37531696257,168.633824074219,176.209678788274,161.563382868082,183.605495346514,"NZ"
2022-09-04,62,166.634968033892,162.948645950655,170.403799849429,155.990216062068,177.545880336515,"NZ"
2022-09-05,63,160.822606750371,157.156434689497,164.504045852988,150.469627941821,171.534200591012,"NZ"
2022-09-06,64,154.851097529773,151.225689893533,158.472955609093,144.600500623869,165.482744082015,"NZ"
2022-09-07,65,148.797599796519,145.206619391053,152.308013822273,138.832494264487,159.190324789603,"NZ"
2022-09-08,66,142.642087463821,139.121389586782,146.071483482449,132.747916581817,152.747006187843,"NZ"
2022-09-09,67,136.373261814461,133.03141105495,139.661751126362,126.794154264514,146.139448795643,"NZ"
2022-09-10,68,130.136579854431,126.905615029711,133.305620750243,120.91614407135,139.342907208673,"NZ"
2022-09-11,69,123.957010759045,120.887408650474,127.073844716119,115.15534153945,132.878298651545,"NZ"
2022-09-12,70,117.979018613489,115.022801433887,120.975790735776,109.488853383781,126.656004590323,"NZ"
2022-09-13,71,112.266420026904,109.442446261792,115.073764920027,104.233115155196,120.628421277026,"NZ"
2022-09-14,72,106.867806807349,104.111283226917,109.601787520252,99.1373001168858,114.892891545449,"NZ"
2022-09-15,73,101.781229446311,99.1308521138812,104.439391191707,94.3489865590588,109.638225788848,"NZ"
2022-09-16,74,97.0638087334293,94.5141062904733,99.6174532070277,89.9342799813807,104.665998241746,"NZ"
2022-09-17,75,92.7324476810865,90.2452274102901,95.2326794715953,85.6364474355104,100.166392680881,"NZ"
2022-09-18,76,88.8001629015092,86.389649892115,91.2279410445838,81.9237661062797,96.0943823575592,"NZ"
