"time","t_step","y","lb_50","ub_50","lb_95","ub_95","location"
2022-08-02,1,466.186375817225,452.241513021535,480.527659267778,426.739918165557,507.067894136709,"NZ"
2022-08-03,2,446.628495759112,435.159468042458,458.168031648395,413.65954826015,480.866514357977,"NZ"
2022-08-04,3,403.736551692227,394.396738377382,412.730828793324,377.23649767091,431.559382797368,"NZ"
2022-08-05,4,394.40151304545,386.37445623539,402.596766232389,370.952298690986,418.763411071495,"NZ"
2022-08-06,5,298.190455829582,292.038069203251,304.587753998017,280.990121623248,316.111236195899,"NZ"
2022-08-07,6,283.107316254444,277.50914760443,289.323657188827,266.494936421623,300.576794714218,"NZ"
2022-08-08,7,390.568914827477,383.218413181121,398.186089026645,369.278135671967,413.18748953058,"NZ"
2022-08-09,8,401.778436720287,394.256441534994,409.724801948784,380.665569715894,424.261625385203,"NZ"
2022-08-10,9,385.451641109764,378.3096941186,392.752348116587,364.784414059485,407.153682889989,"NZ"
2022-08-11,10,348.77114489212,341.923984913801,355.578731030006,329.345725155646,368.495358531335,"NZ"
2022-08-12,11,340.908812466683,334.312002248799,347.60620006975,321.791920390944,360.932062746689,"NZ"
2022-08-13,12,257.702867134202,252.519063729331,262.797571506768,243.230647866317,272.903230252332,"NZ"
2022-08-14,13,244.26477670846,238.976570515587,249.597327027791,229.825854799483,259.576887048247,"NZ"
2022-08-15,14,335.988038175907,329.491229945949,342.716847776945,317.325144719888,355.985839649855,"NZ"
2022-08-16,15,344.192805843319,337.399818525317,351.194043928164,324.793160689433,364.47038021276,"NZ"
2022-08-17,16,328.377025634572,321.8665706055,335.086796281135,309.723179417141,347.68941346821,"NZ"
2022-08-18,17,294.954757208251,289.000012454032,301.169018735473,277.805293912826,312.707617484697,"NZ"
2022-08-19,18,286.140867709174,280.401601951621,291.84825707545,269.805321411434,303.491036834837,"NZ"
2022-08-20,19,214.428701233629,209.958678680475,218.842035997894,201.609089676647,227.91351388765,"NZ"
2022-08-21,20,201.370058721728,197.177011988738,205.809859803722,189.042409356481,214.854836131171,"NZ"
2022-08-22,21,274.913299659058,269.119842095692,280.393577422959,258.72843225483,291.744684675335,"NZ"
2022-08-23,22,279.221560215783,273.717819119273,284.739855480522,263.029025125043,296.823508552237,"NZ"
2022-08-24,23,264.586053330216,259.23839687541,269.960792110857,248.854301727472,280.894268288384,"NZ"
2022-08-25,24,236.426645994546,231.634262610832,241.399277736992,222.113028151192,251.38242636753,"NZ"
2022-08-26,25,228.426782831,223.584725566372,233.365548253855,214.58647141181,242.980742892958,"NZ"
2022-08-27,26,170.855530872473,167.155779411797,174.649256202597,159.879668041552,182.224770769943,"NZ"
2022-08-28,27,160.627508981029,156.986442399308,164.262835350167,150.090090198333,171.70795307467,"NZ"
2022-08-29,28,219.410849856005,214.446889679091,224.238176319109,205.855601392393,233.549365337094,"NZ"
2022-08-30,29,223.38966030885,218.542980142232,228.390218631796,209.328281081089,238.113249095611,"NZ"
2022-08-31,30,212.343785497043,207.418358607671,217.141198246259,198.437441288792,226.527039331557,"NZ"
2022-09-01,31,190.039236109447,185.763055524851,194.478850350948,177.584103165851,202.928041380771,"NZ"
2022-09-02,32,183.873384811667,179.602554989963,188.177693691704,171.631969315428,196.927521667666,"NZ"
2022-09-03,33,137.419139250669,134.146552753222,140.746840605753,128.209002117489,147.204346783329,"NZ"
2022-09-04,34,128.866193978766,125.593444847544,132.069405677441,119.871852582077,138.614581720796,"NZ"
2022-09-05,35,175.083148098893,170.796515715246,179.371413144163,163.073667888167,187.686596653995,"NZ"
2022-09-06,36,176.919734576742,172.718699391962,181.387134984311,164.799996669661,189.926343170629,"NZ"
2022-09-07,37,166.442004649555,162.264770981238,170.678216757566,154.881711498443,178.885380268,"NZ"
2022-09-08,38,147.213080632066,143.575257193322,151.098758875072,137.041987014284,158.487062646322,"NZ"
2022-09-09,39,140.626134463615,136.980328155743,144.277547707647,130.165506430045,151.678304392242,"NZ"
2022-09-10,40,103.659288091096,100.936092710892,106.470050422141,96.0633574902681,111.893391823809,"NZ"
2022-09-11,41,95.8296752946997,93.2190474386699,98.4141661237532,88.5194208597807,103.909333111647,"NZ"
2022-09-12,42,128.453557692799,125.116253234982,132.022328139968,118.979271418178,138.796798766224,"NZ"
2022-09-13,43,128.389277625207,125.024783299923,131.903052387823,118.708257277466,138.643785616912,"NZ"
2022-09-14,44,119.711461770304,116.505122007123,122.895893673744,110.696623261506,129.323227178428,"NZ"
2022-09-15,45,105.27393565803,102.367773323785,108.265268483706,97.1075891289073,113.957897520901,"NZ"
2022-09-16,46,100.282660203859,97.4470009936283,103.121543225835,92.3832836214363,108.82577246202,"NZ"
2022-09-17,47,74.0499588146669,71.9054809014016,76.1292582284778,68.0803555532411,80.2936045808029,"NZ"
2022-09-18,48,68.7761799333474,66.77534165869,70.8167382326335,63.2326969136186,74.7108194544987,"NZ"
2022-09-19,49,93.1035703131966,90.3640172135976,95.8484050968457,85.4771747814793,101.13811954209,"NZ"
2022-09-20,50,94.1711562688466,91.3813275659066,97.025398168421,86.412293620891,102.494587334211,"NZ"
2022-09-21,51,89.1568021022508,86.4759509646496,91.9344641441964,81.7024800002412,96.9677974219575,"NZ"
2022-09-22,52,79.8406937998318,77.4461238352851,82.4362800457591,73.137689364291,87.0646021335556,"NZ"
2022-09-23,53,77.6569235302921,75.2867922938456,80.1530472813565,70.9173651265963,84.9514975450725,"NZ"
2022-09-24,54,58.6709741962346,56.8370061701463,60.5317590162833,53.5907480156209,64.1155969852253,"NZ"
2022-09-25,55,55.8867553044627,54.1337773586378,57.6433379094269,50.9536363170182,61.050646967398,"NZ"
2022-09-26,56,77.5793095686888,75.243461040669,80.1101573986244,70.7820287665108,84.859970751096,"NZ"
2022-09-27,57,80.7681559267668,78.212343365779,83.3640291754069,73.5164591538362,88.3315239337111,"NZ"
2022-09-28,58,78.7400312423092,76.2687722660005,81.2611276264308,71.6807985107578,86.2608069436237,"NZ"
2022-09-29,59,72.7233407179583,70.3895623054175,75.0748872803355,66.313643145771,79.5970588360048,"NZ"
2022-09-30,60,72.8865772443553,70.6033914257146,75.3186339497613,66.38388565524,79.7384183340221,"NZ"
2022-10-01,61,56.8417562740152,54.9746232073897,58.6388686790881,51.6958426721493,62.1910869053588,"NZ"
2022-10-02,62,55.8015487890608,54.0063699044328,57.6084422085831,50.7576228994993,61.0572576445222,"NZ"
2022-10-03,63,79.9383145239537,77.4544469586411,82.4137971243329,72.9481762015625,87.1730711633298,"NZ"
2022-10-04,64,85.582720900522,83.084589870585,88.3440693429609,78.0983550982663,93.2917610026725,"NZ"
2022-10-05,65,85.8006651927899,83.2914696531035,88.5632838820147,78.6114334647063,93.8107338538993,"NZ"
2022-10-06,66,81.3609154838443,78.9659581737178,83.8885517245683,74.5057001311593,88.7261164528989,"NZ"
2022-10-07,67,83.5939572146042,81.2065760404886,86.140056323278,76.701967819847,90.9851770546107,"NZ"
2022-10-08,68,66.5803891222032,64.6946707018468,68.5562211034233,61.0973571150107,72.4546104938666,"NZ"
2022-10-09,69,66.6412391347055,64.7450414006172,68.6858024365824,61.2412593569096,72.5306769079007,"NZ"
2022-10-10,70,97.0080990313586,94.2922729565646,99.8534985810047,89.49068234314,105.236167501712,"NZ"
2022-10-11,71,105.329767272352,102.438124222471,108.366968608856,97.1860565118466,114.175248600435,"NZ"
2022-10-12,72,106.61791317681,103.695078226278,109.690438939104,98.4463570681066,115.492497834098,"NZ"
2022-10-13,73,101.7626571147,99.0582332770768,104.614530073121,94.1306591222444,110.148158166619,"NZ"
2022-10-14,74,104.953488250521,102.039566227053,107.837312088687,96.9958855500877,113.53661896546,"NZ"
2022-10-15,75,83.5607765614811,81.2517700484234,85.883295073738,77.0444646106001,90.5232873281135,"NZ"
2022-10-16,76,83.4300198760986,81.1076799507087,85.8511966789124,76.8911226375583,90.5862125236484,"NZ"
2022-10-17,77,120.747501044593,117.468691174337,124.037254831812,111.614448449234,130.652655702286,"NZ"
2022-10-18,78,130.047127558509,126.58610283157,133.468098545827,120.293681448673,140.655366447321,"NZ"
2022-10-19,79,130.28749498114,126.811506790106,133.800171321577,120.615363860209,140.730793489789,"NZ"
2022-10-20,80,122.888276288881,119.681143475348,126.211483518486,113.91689637825,132.747897895071,"NZ"
2022-10-21,81,125.098915053691,121.780034375238,128.39225991057,115.860772901929,135.001696808907,"NZ"
2022-10-22,82,98.2793021991418,95.6109756730405,100.881244295163,90.8162840659899,106.205219797261,"NZ"
2022-10-23,83,96.7981448684551,94.2381532951122,99.401099411999,89.4507755093587,104.483453437257,"NZ"
2022-10-24,84,138.14545592423,134.577831553951,141.676102732194,128.288077410127,148.758434943072,"NZ"
2022-10-25,85,146.762572115755,143.094781519426,150.439786839781,136.056419499237,157.886569026042,"NZ"
2022-10-26,86,145.158516527726,141.524660590171,148.873130222604,134.573037183167,156.292045316234,"NZ"
2022-10-27,87,135.2053041705,131.886144449848,138.60701954735,125.580822112159,145.463040351791,"NZ"
2022-10-28,88,136.035281315123,132.598478751961,139.443694800095,126.123956916113,146.323773518549,"NZ"
2022-10-29,89,105.635393764603,102.943416292815,108.379443597409,97.9703813849085,113.71104957277,"NZ"
2022-10-30,90,103.002137162044,100.247930149026,105.72805772285,95.1413053494379,110.920962158277,"NZ"
2022-10-31,91,145.581276864472,141.936437810613,149.291932283231,134.925826559322,156.308249256353,"NZ"
2022-11-01,92,153.317562751874,149.414044684339,157.242297072375,142.227526723634,164.712147738636,"NZ"
2022-11-02,93,150.393972480152,146.685558644715,154.255338360358,139.669408892262,161.894190895987,"NZ"
2022-11-03,94,139.144680986179,135.657632851846,142.616965168862,129.440554732818,149.418397179532,"NZ"
2022-11-04,95,139.015158485695,135.529971458346,142.602201234113,129.067337191711,149.596222890034,"NZ"
2022-11-05,96,107.384455229177,104.598935944841,110.198700984286,99.734085451309,115.4650006959,"NZ"
2022-11-06,97,104.14184487337,101.445630814301,106.900471202753,96.5029115422655,112.131822303833,"NZ"
2022-11-07,98,146.652492327165,143.090580839597,150.361320785486,136.182441861909,157.796554076597,"NZ"
