"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location"
2022-08-31,2,-0.0361874690663075,-0.0434492680339158,-0.0284830135723022,-0.0581134747478469,-0.013358954768523,0.001375,"NZ"
2022-09-01,3,-0.0365517593477263,-0.0433936351498478,-0.029495001830067,-0.0567955253669929,-0.0155159902130033,5e-04,"NZ"
2022-09-02,4,-0.0371659737180794,-0.0434965800757385,-0.0307064592855104,-0.0558034409689391,-0.0181792202649165,0,"NZ"
2022-09-03,5,-0.0380351667896033,-0.0438087267988663,-0.0323204344895238,-0.0544480562466475,-0.0211345789424032,0,"NZ"
2022-09-04,6,-0.0392252489836751,-0.0443021194790492,-0.0341838898616253,-0.0537944260038051,-0.0243154301112455,0,"NZ"
2022-09-05,7,-0.0406735859714531,-0.0450977655686091,-0.0360944167353872,-0.053604704130324,-0.0273258690225475,0,"NZ"
2022-09-06,8,-0.0422184060748507,-0.0464181508926846,-0.0378537825823777,-0.0547452978518681,-0.0293785992427155,0,"NZ"
2022-09-07,9,-0.0437574467144124,-0.0477382164983202,-0.0396830642446493,-0.0556951248526788,-0.0317311149939585,0,"NZ"
2022-09-08,10,-0.0453582177071414,-0.0491441201834286,-0.0416160415557882,-0.0564217092106532,-0.0342786715298659,0,"NZ"
2022-09-09,11,-0.0470471507171779,-0.0506445977188605,-0.0434731802207118,-0.057433445984867,-0.0367689773128906,0,"NZ"
2022-09-10,12,-0.0486928118028374,-0.0523232498768065,-0.0451695541591415,-0.0591659576600999,-0.0387408956407569,0,"NZ"
2022-09-11,13,-0.0498982760977822,-0.0536970108427131,-0.0461694470263707,-0.0608370306835627,-0.0393168109164406,0,"NZ"
2022-09-12,14,-0.0504648987985736,-0.0544124374753701,-0.0466575300814835,-0.0619327044755161,-0.0396134094191851,0,"NZ"
2022-09-13,15,-0.0504534694809804,-0.0544537715948807,-0.0466562686417815,-0.0619262242905685,-0.0396499082796541,0,"NZ"
2022-09-14,16,-0.0498801257221761,-0.0537102140100816,-0.046169759951638,-0.0611230636503046,-0.0391792944619938,0,"NZ"
2022-09-15,17,-0.0487317342489773,-0.05250837944764,-0.0449844932596837,-0.0600937428747313,-0.0377855931593684,0,"NZ"
2022-09-16,18,-0.0471353134957706,-0.0510792568821303,-0.0432912465174382,-0.0591362383138715,-0.0356458875468925,0,"NZ"
2022-09-17,19,-0.0451712162085243,-0.0491815137306568,-0.0411771987502865,-0.05756879578982,-0.0333314512690839,0,"NZ"
2022-09-18,20,-0.0428456215568924,-0.0467464125951429,-0.0388085316645792,-0.0546804911633218,-0.031409146022429,0,"NZ"
2022-09-19,21,-0.0400897015940989,-0.0438546117192138,-0.0362157547857458,-0.0513736048272111,-0.0292161967670855,0,"NZ"
2022-09-20,22,-0.0369373240621647,-0.040785783718464,-0.0331102205949745,-0.0481062676637956,-0.0263228131300912,0,"NZ"
2022-09-21,23,-0.0335200738059185,-0.0374752824510338,-0.0296435766979128,-0.0450944806967201,-0.0226199910164801,0,"NZ"
2022-09-22,24,-0.0299263597464661,-0.0338694901090542,-0.0259599542281708,-0.0414235332185774,-0.0187510469531126,0,"NZ"
2022-09-23,25,-0.0260423741404892,-0.0299737046846202,-0.0221728842768312,-0.0371216598643496,-0.0151366012425124,0,"NZ"
2022-09-24,26,-0.0219605799659481,-0.0257469160885113,-0.0183258538104591,-0.0327000770912489,-0.0113364740984085,0,"NZ"
2022-09-25,27,-0.0176987301738665,-0.0213850017735828,-0.0141235413276495,-0.0283830649440737,-0.00693033853970419,0.00075,"NZ"
2022-09-26,28,-0.013397553563713,-0.017138104719201,-0.00954319207747445,-0.0245719569840899,-0.00215495885224764,0.01125,"NZ"
2022-09-27,29,-0.00896502802513677,-0.0127968407326435,-0.00496213191980455,-0.020544886332609,0.00265726189984569,0.0655,"NZ"
2022-09-28,30,-0.00451043404530171,-0.00830867804739555,-0.000569635567021054,-0.0158650058769511,0.00703350697296267,0.218,"NZ"
2022-09-29,31,6.5940815958232e-05,-0.0036631517081791,0.00381035256383533,-0.0108461368843253,0.011233320425479,0.504875,"NZ"
2022-09-30,32,0.00451820129020586,0.00081657760378917,0.00843596902668753,-0.00632146367893731,0.015865036136849,0.798625,"NZ"
2022-10-01,33,0.00885334540103466,0.00500065352536949,0.0128693731666636,-0.002149999503566,0.0210018051600374,0.941125,"NZ"
2022-10-02,34,0.0129595077451006,0.00894497289137886,0.0169606124965933,0.00142212416705543,0.0251834484267333,0.9865,"NZ"
2022-10-03,35,0.016845175970976,0.0128695374232051,0.0207015427869732,0.00550055715201079,0.0287711249249342,0.998875,"NZ"
2022-10-04,36,0.0203584334386577,0.0165373014485797,0.024212860489041,0.00950388615385653,0.0319585360870942,1,"NZ"
2022-10-05,37,0.0235945422220332,0.0198037104853086,0.0275081326281352,0.012971248570696,0.0352715242890149,1,"NZ"
2022-10-06,38,0.0264583335807678,0.0224329249403616,0.0305162048567438,0.0153245376080559,0.0386138992425464,1,"NZ"
2022-10-07,39,0.0287934192299755,0.024706726563551,0.0329501958086036,0.0174495908962113,0.0409846030308414,1,"NZ"
2022-10-08,40,0.0305998828936405,0.0267318054119579,0.0348014349560952,0.0193478923050561,0.0425010120626612,1,"NZ"
2022-10-09,41,0.0320948456032935,0.0282600611055512,0.0359978191763288,0.0211924152458378,0.043439189334176,1,"NZ"
2022-10-10,42,0.0330552592134827,0.0291256246117086,0.0369423083447666,0.0219884365831177,0.0443661968157545,1,"NZ"
2022-10-11,43,0.0334353610244822,0.029307730283066,0.037556685198789,0.022029491754843,0.0452505572959404,1,"NZ"
2022-10-12,44,0.0334003371261402,0.0292799664622001,0.0375825567542341,0.0219297210192167,0.0454132914054294,1,"NZ"
2022-10-13,45,0.0328626350655257,0.0289354942608584,0.036966795768661,0.0217290474921467,0.0444656968462622,1,"NZ"
2022-10-14,46,0.0319884169924753,0.0282457619765839,0.0356783063956487,0.02119674881741,0.0428668517997392,1,"NZ"
2022-10-15,47,0.0305720273067744,0.0269941849688875,0.0342478815899339,0.0199625378030126,0.0415487820360737,1,"NZ"
2022-10-16,48,0.0290360023617282,0.0252549237418414,0.0328224982723517,0.0180194744778933,0.0404421037193599,1,"NZ"
2022-10-17,49,0.027287558405281,0.0234483337837212,0.0311787426626262,0.0160976779717272,0.0387370900571775,1,"NZ"
2022-10-18,50,0.0253257329594834,0.021562146803938,0.0292300081219103,0.0144513162212607,0.0365090122180605,1,"NZ"
2022-10-19,51,0.0232360825158167,0.0196791464123971,0.0269708460893354,0.0129245871737671,0.0339213928407016,1,"NZ"
2022-10-20,52,0.0211163031527217,0.0175485044465271,0.0247043901206216,0.0105393332884956,0.031490213550736,1,"NZ"
2022-10-21,53,0.0189524296734285,0.0152627153925924,0.0227330952894944,0.00796624085463027,0.0298672555156542,0.9995,"NZ"
