"time","t_step","y","lb_50","ub_50","lb_95","ub_95","location"
2022-07-05,1,664.173421415088,647.850200834635,681.209611343005,617.637277633949,714.006984916255,"NZ"
2022-07-06,2,652.748875995669,639.037981300432,666.495890978185,612.296961671289,693.743992014523,"NZ"
2022-07-07,3,615.28482960391,603.766058688094,627.21370626933,581.657054976984,649.83504331096,"NZ"
2022-07-08,4,607.082043110033,596.517576950023,617.523790053675,576.115469659478,638.470764372796,"NZ"
2022-07-09,5,479.069383487657,470.985895823501,487.619051732525,454.867959986316,503.229595612,"NZ"
2022-07-10,6,465.178192372378,457.277129455373,473.322103893171,442.450590557938,489.047141736704,"NZ"
2022-07-11,7,645.088456076545,634.456622103278,655.386659276791,614.90934387394,675.97087390162,"NZ"
2022-07-12,8,692.861551995574,682.300427945828,703.699874215301,661.191228551061,724.720339210253,"NZ"
2022-07-13,9,680.023652524357,669.598472321411,690.356687567551,648.984783078538,712.350829195522,"NZ"
2022-07-14,10,640.12383651744,630.112019310309,650.679468521095,611.732667769976,670.557764095347,"NZ"
2022-07-15,11,630.024228277007,620.186579112015,639.863664544165,602.191485880466,659.775927237198,"NZ"
2022-07-16,12,495.907670737636,487.539901415719,504.002089205259,473.018427652832,519.513538273282,"NZ"
2022-07-17,13,479.245136726003,471.662922677599,486.965953610186,457.235130855018,502.225840227293,"NZ"
2022-07-18,14,660.470203278263,650.27631620809,670.485442821572,631.308413930827,690.130033064248,"NZ"
2022-07-19,15,703.263218824927,692.429277797519,714.240654940997,672.616984274738,735.308767964119,"NZ"
2022-07-20,16,683.025308960226,672.078546032545,693.835121901499,652.584074960444,714.06304103191,"NZ"
2022-07-21,17,634.564657974201,624.601782969983,644.86874309851,606.298424120223,664.090636825585,"NZ"
2022-07-22,18,614.548097376556,605.155830006559,624.437516226749,586.842042129757,643.998317827235,"NZ"
2022-07-23,19,474.83911356978,467.125290982357,483.004589357471,452.274806954117,498.989252989286,"NZ"
2022-07-24,20,449.929056257801,442.330320121328,457.428447295979,428.210909279292,472.381380070951,"NZ"
2022-07-25,21,606.206864630025,596.890615019391,616.054516754507,578.585282159821,634.8997715178,"NZ"
2022-07-26,22,630.889616071851,620.898150769592,641.126400620563,601.616640464407,661.112741522537,"NZ"
2022-07-27,23,598.218295046285,588.759870932757,607.500886012187,570.540782918736,627.372623131631,"NZ"
2022-07-28,24,542.936148291028,534.24529652818,552.200621186357,517.633473006602,569.681944228851,"NZ"
2022-07-29,25,514.519767965518,505.913918052807,522.876705287853,490.080737813013,540.082033881678,"NZ"
2022-07-30,26,389.568138023164,382.745998144445,396.555652592058,370.166717052952,409.959136423257,"NZ"
2022-07-31,27,362.511050251732,356.16330359461,368.966497851151,344.108407754549,381.125304871659,"NZ"
2022-08-01,28,481.43036119045,473.410756087231,489.8476229724,458.96003265303,504.851331462605,"NZ"
2022-08-02,29,495.859206242134,487.550461406597,504.12702432647,472.118575971627,520.434136500013,"NZ"
2022-08-03,30,467.104912587053,459.068248766298,475.255367594758,443.898261725909,490.893321968547,"NZ"
2022-08-04,31,423.085953188932,416.023333006571,430.466280203161,402.085800184343,444.96496325441,"NZ"
2022-08-05,32,401.949828257113,394.820246566522,408.857934835603,381.99544360753,422.197663169392,"NZ"
2022-08-06,33,305.842033297612,300.339081157524,311.733313566232,289.99210326085,322.559154998525,"NZ"
2022-08-07,34,287.126171974573,281.886418959582,292.553415129457,272.141531615153,303.021867289141,"NZ"
2022-08-08,35,385.525379853068,378.731137584163,392.454098575042,365.352075399344,406.053079807267,"NZ"
2022-08-09,36,401.665417821073,394.568678513959,408.626392839001,381.010493041626,422.999229541331,"NZ"
2022-08-10,37,383.129265687076,376.06196886408,389.897265013963,362.984394443853,403.971700371684,"NZ"
2022-08-11,38,350.909702558287,344.622578726332,357.28010274518,332.838248877791,369.542412838325,"NZ"
2022-08-12,39,336.390488258551,330.321293544948,342.50225626597,318.717711258763,354.957965085971,"NZ"
2022-08-13,40,258.21761774276,253.23745788784,263.231251856782,243.627953605936,273.18850227077,"NZ"
2022-08-14,41,243.656226047885,238.958885401771,248.450686330176,230.03468941623,257.85210969175,"NZ"
2022-08-15,42,328.142052241164,322.169511588237,334.522365155549,310.392978917212,346.727252206765,"NZ"
2022-08-16,43,342.213374921022,335.696455158779,348.668304933615,323.575763430112,361.781974880248,"NZ"
2022-08-17,44,325.947945020929,319.524254421634,332.061174531812,307.876693221611,344.671071784066,"NZ"
2022-08-18,45,297.368787453479,291.312250628643,303.423715262095,280.835354061233,314.425649896571,"NZ"
2022-08-19,46,283.426095486258,277.671570095968,289.24403654137,267.321110473201,300.35545968066,"NZ"
2022-08-20,47,215.975709974194,211.573765983702,220.411936590599,203.287279279385,229.186956367436,"NZ"
2022-08-21,48,202.077424900442,197.888608998585,206.459293418173,190.052145667991,214.79460765632,"NZ"
2022-08-22,49,269.828530747777,264.557256592743,275.46842046823,254.071078715224,286.130927927105,"NZ"
2022-08-23,50,279.004802463177,273.397474977176,284.718966497444,262.819616465277,296.314452665678,"NZ"
2022-08-24,51,263.73241559457,258.388085637987,269.165759605738,248.53886039788,279.987463707918,"NZ"
2022-08-25,52,239.37364926419,234.379025857751,244.414505046953,224.605387902426,254.448782491097,"NZ"
2022-08-26,53,227.288964996483,222.397975286593,232.056007123834,213.516476398826,241.420376289279,"NZ"
2022-08-27,54,172.69842197388,168.972856265911,176.556764328288,161.927806303311,183.966770245602,"NZ"
2022-08-28,55,161.513326869443,158.028972132168,165.341390492435,151.30831807998,172.352746323803,"NZ"
2022-08-29,56,216.009133305721,211.319066102116,220.778731302987,202.54563904649,230.161908757258,"NZ"
2022-08-30,57,223.775074277601,219.001723204321,228.608244448088,209.922842316813,238.514621598515,"NZ"
2022-08-31,58,211.91806857219,207.337410224404,216.671431861425,198.616958225397,225.843340250567,"NZ"
2022-09-01,59,192.67769716606,188.301548435674,197.060050089074,180.333821404133,205.906162739769,"NZ"
2022-09-02,60,183.010431985123,178.859797264225,187.412775976203,170.916098648856,195.571548704433,"NZ"
2022-09-03,61,139.052637390788,135.733773714365,142.376717988613,129.47484132051,149.058872253863,"NZ"
2022-09-04,62,129.731970161979,126.562167936544,132.845713873671,120.802676814929,139.003123984054,"NZ"
2022-09-05,63,172.589832340305,168.444854419194,176.773439547205,160.683713943354,184.800142627365,"NZ"
2022-09-06,64,177.365432906604,173.096745981832,181.849235744983,164.915792150925,190.603547494381,"NZ"
2022-09-07,65,166.469861037544,162.278781537344,170.550776514001,154.747202420064,178.759762623504,"NZ"
2022-09-08,66,149.470851726645,145.732292847962,153.43700206504,138.741680053523,161.003401590481,"NZ"
2022-09-09,67,140.177652767376,136.557075533127,143.738639191737,129.652108419249,150.886976390909,"NZ"
2022-09-10,68,104.957278630846,102.115875721011,107.723790133419,96.9881460230298,113.110246413098,"NZ"
2022-09-11,69,96.509850585569,93.9643751438909,99.0266021270945,89.1583999880266,104.0041909027,"NZ"
2022-09-12,70,126.672292288293,123.281244177119,129.948969769909,117.081114706951,136.462184514511,"NZ"
2022-09-13,71,128.667915593203,125.263467216289,132.069488153391,118.936794386942,138.815308709117,"NZ"
2022-09-14,72,119.560792317287,116.308336582789,122.796155999152,110.358661611812,129.048083162875,"NZ"
2022-09-15,73,106.700455606475,103.816686489926,109.664084687947,98.5137476723041,115.62074177067,"NZ"
2022-09-16,74,99.7864620328093,97.0290674561094,102.50348757071,91.9647942505255,108.200128428529,"NZ"
2022-09-17,75,74.7702646469611,72.6905054488556,76.9001176869431,68.7455637460619,81.1456574994666,"NZ"
2022-09-18,76,69.1070805929022,67.1434126160058,71.1423173554841,63.4228842645346,75.2653368356313,"NZ"
2022-09-19,77,91.5444346988878,88.8839226515917,94.1665099164834,83.9677718419452,99.2497177142762,"NZ"
2022-09-20,78,94.1064239336892,91.4474191330921,97.0090312195162,86.4013485862413,102.477640007842,"NZ"
2022-09-21,79,88.8122965953747,86.2354193943336,91.5058302312066,81.3496818256646,96.8317655881554,"NZ"
2022-09-22,80,80.7537529842563,78.3822668704319,83.3047381867423,73.8060803125616,88.098454564893,"NZ"
2022-09-23,81,77.0939860169018,74.7466948938388,79.5653695642875,70.4168970238787,84.18840118739,"NZ"
2022-09-24,82,59.1714034064382,57.3118245612629,61.053715004349,53.9581783696506,64.7070790072611,"NZ"
2022-09-25,83,56.1063738854874,54.335392458662,57.8642070300929,50.9597907361768,61.3086899755561,"NZ"
2022-09-26,84,76.2538762317448,73.9095787490582,78.6951025861054,69.4040967281724,83.4737520972531,"NZ"
2022-09-27,85,80.7097361672313,78.1586608078149,83.1979439984897,73.4564691283137,88.2106956648551,"NZ"
2022-09-28,86,78.4468825325605,75.9561170510764,80.851195425019,71.2256225852999,85.7688277076925,"NZ"
2022-09-29,87,73.4551249735812,71.2075356997136,75.8126171171126,66.8026660072219,80.3744241262922,"NZ"
2022-09-30,88,72.3346962288255,70.113916717572,74.6220905013746,66.005524565091,79.0511164985808,"NZ"
2022-10-01,89,57.2843684788121,55.4585531115102,59.0644003291675,52.1317006112376,62.6003262108878,"NZ"
2022-10-02,90,55.9888601733337,54.2304281567159,57.7352888789586,51.0002480239687,61.0692004010483,"NZ"
