"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location","pathogen"
2023-08-03,360,0.011458257413512,0.0071695640814381,0.0157873872914487,-0.000920463959651796,0.0238740363465698,0.96575,"NZ","SARSCOV2"
2023-08-04,361,0.012404487900471,0.00814380771939816,0.0165663889015247,0.000407771515058353,0.024415505996155,0.978125,"NZ","SARSCOV2"
2023-08-05,362,0.0132241596065146,0.00884301831534884,0.0173229372097187,0.00118864490359972,0.0254047467861189,0.9845,"NZ","SARSCOV2"
2023-08-06,363,0.0138644536803085,0.00942548782798269,0.0181429791331462,0.00147272552543226,0.026362432331842,0.986875,"NZ","SARSCOV2"
2023-08-07,364,0.0143576794738796,0.00991962194083673,0.018775946828419,0.00205454503317855,0.0270823131710661,0.988625,"NZ","SARSCOV2"
2023-08-08,365,0.0147154619841348,0.010457163179211,0.0191136050564216,0.00266333398861875,0.0273947217848166,0.990625,"NZ","SARSCOV2"
2023-08-09,366,0.0149934594807835,0.0108893854114694,0.0192805451947181,0.00322529620361172,0.0274956172875164,0.993375,"NZ","SARSCOV2"
2023-08-10,367,0.0152250417651905,0.0110143433599157,0.0194142839371557,0.00341590854449682,0.0276961982109493,0.994,"NZ","SARSCOV2"
2023-08-11,368,0.0152312083932318,0.011022800496083,0.019484987097238,0.00338638640135827,0.0283119417739248,0.993375,"NZ","SARSCOV2"
2023-08-12,369,0.015179109648322,0.0109996004590349,0.0195281900243849,0.00312898340960038,0.0283670072245772,0.992375,"NZ","SARSCOV2"
2023-08-13,370,0.0150921317890795,0.0109906022982357,0.0193527940963845,0.00311760643437843,0.0277285513922306,0.99325,"NZ","SARSCOV2"
2023-08-14,371,0.0149092444890147,0.0109179649931717,0.0190671862434197,0.00335938178215293,0.0270628084224085,0.99425,"NZ","SARSCOV2"
2023-08-15,372,0.0146605329165679,0.0105841678776186,0.0188337165852259,0.00287664379719833,0.0266873869370721,0.993625,"NZ","SARSCOV2"
2023-08-16,373,0.0142815658366822,0.0101037060953383,0.0185985395586483,0.00222150195686166,0.0264967484944202,0.9895,"NZ","SARSCOV2"
2023-08-17,374,0.0137904477395072,0.00957831240986573,0.0181993345412942,0.00170024004635101,0.0263356736451224,0.986625,"NZ","SARSCOV2"
2023-08-18,375,0.0133093579045014,0.00919845815278197,0.0175625200650189,0.00151585694929992,0.0258455431760923,0.98625,"NZ","SARSCOV2"
2023-08-19,376,0.012763278028606,0.00879957191040304,0.0168107393084757,0.00117486685643415,0.025072573461429,0.983125,"NZ","SARSCOV2"
2023-08-20,377,0.0121688833490672,0.00819180792350893,0.0160474138989214,0.000297725935800974,0.0241830526276388,0.978125,"NZ","SARSCOV2"
