"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location"
2022-10-26,2,-0.00230821299616801,-0.00951709358107733,0.00506893008504483,-0.022676093572726,0.0179231286329811,0.4155,"NZ"
2022-10-27,3,-0.00232622639706825,-0.0088834336144632,0.00456598231592809,-0.0210142446025456,0.0165138997865909,0.412375,"NZ"
2022-10-28,4,-0.00221819548431545,-0.00822396811099146,0.00398696054330738,-0.0195427475584018,0.0150458032650081,0.407125,"NZ"
2022-10-29,5,-0.00197210131032666,-0.00752665913394068,0.0035021217754776,-0.0178594198771497,0.0136230214894637,0.404875,"NZ"
2022-10-30,6,-0.00170270415121498,-0.00678282904550698,0.00304670999251377,-0.016297314234812,0.0123734517031973,0.405125,"NZ"
2022-10-31,7,-0.00151987831318712,-0.00609749872807286,0.00280518013255393,-0.0148703847608442,0.0111469143798265,0.408375,"NZ"
2022-11-01,8,-0.0012771590465368,-0.00563666377947314,0.00283656823524803,-0.0138348839191716,0.0106028603265088,0.416625,"NZ"
2022-11-02,9,-0.00109487044537993,-0.0051564226504679,0.00287241551298201,-0.0129349728513414,0.0104186611635192,0.43075,"NZ"
2022-11-03,10,-0.000874973208653262,-0.00464595309728022,0.00285033369170384,-0.0118603552082049,0.0101063165898976,0.441375,"NZ"
2022-11-04,11,-0.000566592875806293,-0.00405049669809032,0.00289820421515463,-0.0106803539526449,0.00953605501207981,0.455875,"NZ"
2022-11-05,12,-0.000293639408458279,-0.00361976640540052,0.00302366891999983,-0.0101122322619056,0.00945346651921683,0.476875,"NZ"
2022-11-06,13,4.87335935606126e-06,-0.00331461100353536,0.00345034408416023,-0.0100151630963452,0.009841497942994,0.500375,"NZ"
2022-11-07,14,0.00039364040948886,-0.00297729532037394,0.00376753001930719,-0.00968385120515549,0.0101641454576442,0.52975,"NZ"
2022-11-08,15,0.000812704130339181,-0.00253129158048404,0.00414473438187857,-0.00893343056331588,0.0101589572176905,0.561625,"NZ"
2022-11-09,16,0.00123861651776425,-0.00191944892144091,0.00440585750715861,-0.00810196528110663,0.0100628150256287,0.60075,"NZ"
2022-11-10,17,0.00173372940531324,-0.00132988428192649,0.00480246182582,-0.00757623726330954,0.0106707509658653,0.64575,"NZ"
2022-11-11,18,0.00253465104101736,-0.000689214873994981,0.00572708516056863,-0.00733665590392631,0.0118043167480709,0.7005,"NZ"
2022-11-12,19,0.00355813461856247,0.000381043300269557,0.00681514640323044,-0.00639762644588104,0.0131046291961064,0.770125,"NZ"
2022-11-13,20,0.00493336662601429,0.00179631903914235,0.008153617595966,-0.00490368814656201,0.0141447470821529,0.84575,"NZ"
2022-11-14,21,0.00660734860540435,0.00349252162313318,0.00965130267987346,-0.00272961729576744,0.0154135439377085,0.918,"NZ"
2022-11-15,22,0.00854414789029878,0.00536595588627553,0.0114856670111727,-0.000807285849302607,0.0172725960981245,0.96375,"NZ"
2022-11-16,23,0.0103862081820667,0.00722725850050066,0.0135590234446299,0.000827174524106189,0.0193335912898643,0.984375,"NZ"
2022-11-17,24,0.0122143984336476,0.0089511656739254,0.0155061433742765,0.00278347343163761,0.0213799311706979,0.99275,"NZ"
2022-11-18,25,0.014068929024146,0.0108640975269172,0.0172388342295742,0.00487682849663056,0.0230418257292206,0.997,"NZ"
2022-11-19,26,0.0158573855734363,0.0127888177087487,0.0188751846766082,0.00706322336232446,0.0245357994690779,0.99975,"NZ"
2022-11-20,27,0.0175571999148234,0.0145200970616015,0.0205989436088949,0.00864055632220488,0.0263496594196848,1,"NZ"
2022-11-21,28,0.0191614820886685,0.0160443401985817,0.022325364866091,0.0098698053166739,0.0284243349755002,1,"NZ"
2022-11-22,29,0.0205995871907905,0.0173851459012004,0.0237984116938739,0.0112690304449681,0.0302488750129419,1,"NZ"
2022-11-23,30,0.0218858115080853,0.0187612943767939,0.0250659413927838,0.0127985944820205,0.0316320951386665,1,"NZ"
2022-11-24,31,0.0230785380218883,0.0200747451410126,0.0261201923770797,0.0145626686546062,0.0322584771107287,1,"NZ"
2022-11-25,32,0.0240666914837044,0.0211199742434967,0.0271505549677198,0.0154976047904823,0.0330991181507989,1,"NZ"
2022-11-26,33,0.0248771742134961,0.0218041751480562,0.0280382620925645,0.0158743612545339,0.0340944015154248,1,"NZ"
2022-11-27,34,0.025386963165694,0.0223359530472846,0.0285566208936423,0.0163359373360977,0.0348483338540591,1,"NZ"
2022-11-28,35,0.0256645651880274,0.0226773076162721,0.0287038416083836,0.0170342680801595,0.0348028910615176,1,"NZ"
2022-11-29,36,0.0256905138991526,0.0228059111625321,0.0285301666065325,0.0174318707598422,0.0345480119062179,1,"NZ"
2022-11-30,37,0.0253871118397635,0.0225197513617754,0.0282362759440282,0.0171374920796297,0.034170823878627,1,"NZ"
2022-12-01,38,0.0248380238008528,0.0218189759354404,0.0277772502219393,0.0164137488351378,0.0341476694215006,1,"NZ"
2022-12-02,39,0.024029061265455,0.0209515236756235,0.027052924670905,0.015319776684068,0.0334718795669571,1,"NZ"
2022-12-03,40,0.0228719904053158,0.0199622856549431,0.0259557549876683,0.0145707849287656,0.0322682688575007,1,"NZ"
2022-12-04,41,0.0215516458755127,0.0188160153304209,0.0245505618645758,0.0135055910346106,0.0303748958527029,1,"NZ"
2022-12-05,42,0.0199840059857168,0.0170739072108004,0.022907014427159,0.0119123073591993,0.0287588934283456,1,"NZ"
2022-12-06,43,0.0181145239366449,0.0150502225859157,0.0211281299316342,0.00954078386084432,0.0271864027380778,1,"NZ"
2022-12-07,44,0.0158201648807834,0.0127837220070319,0.0190048606901314,0.00694157539123723,0.0251932150821887,0.9995,"NZ"
2022-12-08,45,0.0132627795353493,0.0103385803358254,0.0163529028145133,0.00448903694377891,0.0225215836026052,0.9985,"NZ"
2022-12-09,46,0.0104090800118231,0.00760667121825231,0.013363803711173,0.00202189655533851,0.0192054652847494,0.99375,"NZ"
2022-12-10,47,0.00728614378943737,0.0044881438419293,0.0102034070723893,-0.00109117278032291,0.0160922915420371,0.958625,"NZ"
