"time","t_step","y","lb_50","ub_50","lb_95","ub_95","location","pathogen"
2022-07-05,1,107.848127435778,103.993480989411,111.997156860853,96.7228979040363,120.075767251284,"NZ","SARS-CoV-2"
2022-07-06,2,109.455593805441,105.986408533488,113.015096999929,99.6412701002983,120.053641031012,"NZ","SARS-CoV-2"
2022-07-07,3,111.033869776933,107.959239757294,114.167639360745,102.210637867267,120.463532278835,"NZ","SARS-CoV-2"
2022-07-08,4,112.617999883011,109.86004290178,115.390296157844,104.670833161689,121.151936408669,"NZ","SARS-CoV-2"
2022-07-09,5,114.113607053408,111.566901475612,116.771321606572,106.925104779084,122.038632566309,"NZ","SARS-CoV-2"
2022-07-10,6,115.624733974325,113.238122713081,118.104461436823,108.634956035243,123.033397424276,"NZ","SARS-CoV-2"
2022-07-11,7,117.095855157534,114.742251143884,119.48141840685,110.22447763125,124.165368441513,"NZ","SARS-CoV-2"
2022-07-12,8,118.47493467992,116.092948637016,120.732773610472,111.740993520259,125.400036758107,"NZ","SARS-CoV-2"
2022-07-13,9,119.700569551339,117.272433294454,121.947578900559,113.067816186053,126.579447071896,"NZ","SARS-CoV-2"
2022-07-14,10,120.723430323716,118.331922797496,123.034198793716,114.119563381266,127.730713186276,"NZ","SARS-CoV-2"
2022-07-15,11,121.528217117248,119.175438603503,123.905642876507,114.946430701312,128.64299005972,"NZ","SARS-CoV-2"
2022-07-16,12,122.075455227887,119.798808095935,124.479505008039,115.535366330668,129.314891179861,"NZ","SARS-CoV-2"
2022-07-17,13,122.434459002375,120.144082767367,124.798777580826,115.785481070153,129.457855005818,"NZ","SARS-CoV-2"
2022-07-18,14,122.462828654071,120.192721728535,124.868562602094,115.875603786137,129.498249790398,"NZ","SARS-CoV-2"
2022-07-19,15,122.268086599684,119.947242444296,124.66576516526,115.640653220585,129.320239292263,"NZ","SARS-CoV-2"
2022-07-20,16,121.752582744379,119.461844817821,124.124889194854,115.148530596702,128.841346269285,"NZ","SARS-CoV-2"
2022-07-21,17,120.939382167229,118.692321933724,123.317117882552,114.354921053011,127.942859182492,"NZ","SARS-CoV-2"
2022-07-22,18,119.838118385935,117.606812802745,122.196947953413,113.253968272033,126.708811013787,"NZ","SARS-CoV-2"
2022-07-23,19,118.426392367166,116.225758603313,120.753741744339,112.112418981333,125.189490500224,"NZ","SARS-CoV-2"
