"time","t_step","y","lb_50","ub_50","lb_95","ub_95","location","pathogen"
2022-06-28,1,83.1085033662091,79.7525836676159,86.4919374597264,73.7185804628142,93.1011882475023,"NZ","SARS-CoV-2"
2022-06-29,2,85.4091312652645,82.4563886780679,88.4057128192263,77.0237002737276,94.2005630705026,"NZ","SARS-CoV-2"
2022-06-30,3,87.7842368954547,85.1337618450358,90.4292069092582,80.2577822717852,95.6435477112485,"NZ","SARS-CoV-2"
2022-07-01,4,90.2510895255665,87.8207108764366,92.5777737410604,83.3269271910292,97.3602919616679,"NZ","SARS-CoV-2"
2022-07-02,5,92.7485626239757,90.4936530573554,94.9184964371638,86.3398776131416,99.2709349501624,"NZ","SARS-CoV-2"
2022-07-03,6,95.3044377371592,93.171953277844,97.3973650641742,89.1603378541431,101.494278624802,"NZ","SARS-CoV-2"
2022-07-04,7,97.9172269113535,95.8293375013768,99.9975077650202,91.9377918541764,103.98747488979,"NZ","SARS-CoV-2"
2022-07-05,8,100.571399303448,98.5460665578646,102.609450488528,94.7116510287234,106.621318414649,"NZ","SARS-CoV-2"
2022-07-06,9,103.252453543013,101.20815271685,105.270240505949,97.4078018347508,109.329612121818,"NZ","SARS-CoV-2"
2022-07-07,10,105.891734247009,103.842655412106,107.935952746879,99.9649674185357,112.095408745168,"NZ","SARS-CoV-2"
2022-07-08,11,108.498869841378,106.385079927777,110.557776936222,102.293597347505,114.759377139796,"NZ","SARS-CoV-2"
2022-07-09,12,110.936320826409,108.796975366169,113.10416878845,104.545315491944,117.241540963168,"NZ","SARS-CoV-2"
2022-07-10,13,113.268017399572,111.153668619047,115.54293729761,106.905668250074,119.678012372943,"NZ","SARS-CoV-2"
2022-07-11,14,115.459680307328,113.299064533992,117.795426141319,109.069455061095,122.025750696759,"NZ","SARS-CoV-2"
2022-07-12,15,117.471893329957,115.255334583016,119.824044910341,111.07679444337,124.11215822716,"NZ","SARS-CoV-2"
2022-07-13,16,119.22200437168,116.935437275203,121.54794375205,112.572920890076,125.980883738388,"NZ","SARS-CoV-2"
2022-07-14,17,120.690174572204,118.363635697555,122.950863841769,113.905155195459,127.52555868747,"NZ","SARS-CoV-2"
2022-07-15,18,121.767071763058,119.491306289737,124.087130862824,114.985212258138,128.760845074978,"NZ","SARS-CoV-2"
2022-07-16,19,122.54816254889,120.279878650247,124.812685105246,115.691997579219,129.598590909634,"NZ","SARS-CoV-2"
2022-07-17,20,123.014043664476,120.823428959068,125.292460963404,116.258696394993,130.2581096818,"NZ","SARS-CoV-2"
2022-07-18,21,123.163808228024,120.967381082983,125.422985555331,116.38235807854,130.355997191239,"NZ","SARS-CoV-2"
2022-07-19,22,122.986537312946,120.730074170713,125.222576854107,116.251812589723,130.146576296482,"NZ","SARS-CoV-2"
2022-07-20,23,122.491362431436,120.213377408926,124.708670366194,115.790674936201,129.61475205516,"NZ","SARS-CoV-2"
2022-07-21,24,121.643618305862,119.370984563714,123.878369659118,114.943421599752,128.492426570909,"NZ","SARS-CoV-2"
2022-07-22,25,120.454271620254,118.218784036778,122.74074313034,113.836753213256,127.284591532923,"NZ","SARS-CoV-2"
